time,open,high,low,close,Volume,Volume MA
1637539200,4259.7,4266.62,4239.85,4241.72,8562.1999,NaN
1637539500,4241.72,4253,4215.33,4235.87,5849.0882,NaN
1637539800,4236.12,4244.68,4208.46,4210.24,4289.9195,NaN
1637540100,4210.24,4228.83,4208.52,4228.66,3429.7753,NaN
1637540400,4228.65,4242.47,4228.01,4235.54,1431.974,NaN
1637540700,4235.55,4243.35,4228.22,4233.14,3050.6204,NaN
1637541000,4233.05,4236.18,4219.16,4219.81,1925.4271,NaN
1637541300,4219.8,4234.19,4214.33,4217.17,2382.1293,NaN
1637541600,4217.17,4230.67,4214.05,4224.55,1304.312,NaN
1637541900,4224.55,4235.65,4217,4225.5,1451.3809,NaN
1637542200,4225.49,4234.99,4222,4234.08,1305.8723,NaN
1637542500,4234.08,4240.44,4221.81,4229.5,1774.5827,NaN
1637542800,4229.49,4241.34,4223.78,4238.68,1646.4234,NaN
1637543100,4238.67,4242.23,4222.55,4223.87,1132.8541,NaN
1637543400,4223.86,4225.28,4210,4215.8,1952.9627,NaN
1637543700,4215.8,4218.43,4169.93,4172.32,8602.8503,NaN
1637544000,4172.32,4196.26,4166,4196.1,3386.7097,NaN
1637544300,4196.09,4203.2,4188,4202.03,1772.1193,NaN
1637544600,4202.58,4217.87,4196.66,4215.2,2083.0713,NaN
1637544900,4215.21,4215.26,4203.32,4212.3,2128.5239,2973.139815
1637545200,4212.29,4217.74,4208.84,4214.14,1190.972,2604.5784200000003
1637545500,4214.14,4219.63,4207.17,4207.46,1035.1761,2363.882815
1637545800,4207.45,4211.2,4202.98,4209.91,1485.3483,2223.654255
1637546100,4209.91,4218.98,4209.13,4213.16,1195.2293,2111.926955
1637546400,4213.17,4218,4206.41,4214.5,1440.2906,2112.342785
1637546700,4214.5,4216.02,4206.74,4209.34,1010.6791,2010.3457199999998
1637547000,4209.34,4209.34,4186.3,4187.13,1538.9057,1991.0196499999997
1637547300,4187.12,4194.57,4184.22,4189.88,1596.0283,1951.7145999999998
1637547600,4189.39,4190.11,4168.22,4171.08,2338.3394,2003.4159699999996
1637547900,4171.09,4177.18,4157.75,4169.92,3145.2635,2088.1100999999994
1637548200,4169.91,4190.93,4166.43,4189.99,1869.9773,2116.3153499999994
1637548500,4189.99,4194.49,4183.51,4188.65,1067.4703,2080.9597299999996
1637548800,4188.66,4197.47,4186.91,4196.39,856.81,2041.4790599999992
1637549100,4196.39,4205.63,4185.61,4187.71,2690.2622,2119.3494649999993
1637549400,4187.72,4194.45,4184.28,4193.37,592.4362,2051.323139999999
1637549700,4193.37,4204.28,4185.78,4188.21,1132.5172,1677.8064849999992
1637550000,4188.2,4192.51,4179.26,4190.08,1291.6201,1573.052004999999
1637550300,4190.08,4190.27,4181,4187.23,1098.4632,1539.3691999999992
1637550600,4187.22,4195.37,4182.65,4191.62,1684.081,1519.4196849999992
1637550900,4191.62,4197.19,4186.36,4194.92,923.3935,1459.163164999999
1637551200,4194.91,4194.92,4180.05,4180.43,926.469,1445.938014999999
1637551500,4180.43,4185.7,4171.5,4172.72,884.1068,1438.384549999999
1637551800,4172.72,4180.74,4147.55,4165.41,5024.9981,1615.367039999999
1637552100,4165.41,4208.41,4094.73,4206.86,14022.1379,2256.712469999999
1637552400,4206.89,4206.89,4173.13,4180.15,2720.7768,2320.736779999999
1637552700,4180.15,4195.68,4174.47,4193.55,1232.7608,2331.840864999999
1637553000,4193.46,4193.83,4160.67,4164.96,1533.9765,2331.594404999999
1637553300,4164.97,4169.39,4159.9,4164.99,852.9333,2294.4396549999988
1637553600,4164.99,4164.99,4147.73,4160.8,1854.8349,2270.264429999999
1637553900,4160.8,4178.99,4159.96,4175.41,1217.2938,2173.8659449999986
1637554200,4175.41,4182.84,4172.15,4181.01,731.5049,2116.942324999999
1637554500,4180.45,4181.01,4163,4166.12,620.235,2094.580559999999
1637554800,4166.12,4182.62,4164.61,4182.51,641.7096,2083.825539999999
1637555100,4181.83,4182.51,4168.1,4176.28,741.0843,1986.3666449999994
1637555400,4176.28,4176.28,4163.5,4168.06,704.4636,1991.9680149999997
1637555700,4168.06,4177.85,4161.51,4176,729.0886,1971.7965849999996
1637556000,4175.99,4179.36,4164.06,4164.56,822.8051,1948.3558349999996
1637556300,4164.51,4173.79,4161.8,4173.78,791.7505,1933.0201999999997
1637556600,4173.78,4175.48,4148.23,4153.44,1674.0992,1932.5211099999997
1637556900,4153.44,4163.02,4147.74,4154.33,1171.4841,1944.92564
1637557200,4154.33,4161.21,4138.52,4144.11,1998.629,1998.53364
1637557500,4144.1,4150,4128.74,4134.06,1925.1887,2050.587735
1637557800,4133.96,4148.05,4124.4,4146.87,1879.2746,1893.3015599999999
1637558100,4146.85,4155,4143.74,4154.99,823.4243,1233.3658799999998
1637558400,4154.99,4163.48,4152,4160.5,1319.6859,1163.3113349999999
1637558700,4160.48,4163.87,4150.07,4154.39,966.8991,1150.0182499999996
1637559000,4154.38,4169.06,4153.34,4165.32,1698.1617,1158.2275099999997
1637559300,4165.32,4171.32,4161.77,4170.04,1260.9386,1178.6277749999997
1637559600,4170.04,4172.93,4163.02,4165.62,1162.6328,1144.0176699999997
1637559900,4165.62,4178.92,4165.12,4176.1,1468.3178,1156.5688699999996
1637560200,4176.11,4181.28,4173.06,4179.18,1346.5137,1187.3193099999996
1637560500,4178.91,4185.01,4174.1,4184.38,1195.1906,1216.0670899999998
1637560800,4184.38,4185.01,4173.42,4184.1,1347.291,1251.3461599999998
1637561100,4184.1,4184.1,4175.23,4178.93,752.097,1251.896795
1637561400,4178.92,4184.33,4177.86,4183.5,684.8112,1250.9141750000001
1637561700,4183.51,4183.51,4173.81,4180.69,824.9014,1255.704815
1637562000,4180.7,4182.88,4174.02,4175.94,817.5837,1255.443745
1637562300,4175.86,4176.81,4166.55,4167.26,908.9489,1261.303665
1637562600,4167.26,4181.5,4166.83,4178.97,735.4627,1214.37184
1637562900,4178.96,4179.56,4168.6,4169.75,670.1647,1189.30587
1637563200,4169.74,4179.62,4168.13,4168.52,548.2762,1116.7882299999999
1637563500,4168.52,4169.93,4160,4166.48,944.7589,1067.76674
