time,open,high,low,close,Volume,Volume MA
1639365300,3991.59,3994.67,3979.32,3982.87,1377.107,1438.8521599999997
1639365600,3982.88,3987.35,3980.2,3986.33,693.9325,1194.4356999999995
1639365900,3986.33,3995,3980.56,3994.3,915.3399,1154.8290699999995
1639366200,3994.3,4005.55,3991.85,4002.37,909.6253,1095.4826149999994
1639366500,4002.39,4002.85,3991.32,4002.68,713.039,1055.1568049999996
1639366800,4002.68,4009.36,4000.89,4008.24,531.7414,967.1163799999995
1639367100,4008.02,4008.98,4001.05,4005.62,432.337,928.0781249999994
1639367400,4005.62,4005.62,3994.27,3999.82,474.5548,892.0862299999995
1639367700,3999.83,4000.76,3993.93,3996.32,309.3954,860.6449649999995
1639368000,3996.32,3997.77,3988,3994.47,1060.2261,876.1510649999994
1639368300,3994.48,3999.12,3994.03,3997.82,343.8824,861.1937249999994
1639368600,3997.81,4012.27,3995.86,4012.27,710.921,806.7589549999993
1639368900,4012.23,4016.07,4002,4002.82,657.0068,709.7754449999993
1639369200,4002.83,4013.83,4002.82,4008.9,481.2038,699.6097849999993
1639369500,4008.91,4011.82,4005.81,4009.39,388.0712,674.0564899999993
1639369800,4009.39,4012.9,4006,4010.67,406.2604,662.3409949999993
1639370100,4010.66,4017.04,4006.73,4010,1008.045,675.2533999999994
1639370400,4010.01,4018.7,4006.19,4016.98,981.1502,684.1742999999993
1639370700,4016.98,4016.98,4009.52,4012.9,449.6507,677.4152499999993
1639371000,4012.9,4019.52,4008.82,4018.79,556.441,669.9965449999993
1639371300,4018.8,4022,4012.09,4017.75,1177.7276,660.0275749999994
1639371600,4017.75,4019.51,4011.12,4013.41,839.0462,667.2832599999994
1639371900,4013.41,4014.79,4009,4014.58,415.5719,642.2948599999993
1639372200,4014.57,4014.58,4006.38,4010.55,512.9297,622.4600799999994
1639372500,4010.55,4016.01,4005.24,4015.93,508.587,612.2374799999993
1639372800,4015.93,4015.94,4000,4001.15,1080.5889,639.6798549999993
1639373100,4001.15,4001.15,3992,3994,1131.0444,674.6152249999993
1639373400,3993.99,3999.38,3990,3996.6,1321.1095,716.9429599999994
1639373700,3996.6,3999.63,3994,3999.45,505.6244,726.7544099999994
1639374000,3999.63,4006.74,3999.47,4004.61,576.1721,702.5517099999995
1639374300,4004.62,4043.28,4004.61,4033.49,2772.6491,823.9900449999993
1639374600,4033.5,4046.99,4033.12,4037.45,2197.8408,898.3360349999994
1639374900,4037.45,4042.33,4034.28,4039.91,2131.8158,972.0764849999994
1639375200,4039.92,4039.92,4025.33,4028.23,1023.4181,999.1871999999994
1639375500,4028.22,4028.23,4023.99,4024,682.076,1013.8874399999995
1639375800,4024,4026.26,4020.28,4025.34,582.4183,1022.6953349999997
1639376100,4025.35,4031.46,4022.34,4022.72,485.4333,996.5647499999998
1639376400,4023.14,4023.14,4008.21,4014.55,1571.3617,1026.0753249999998
1639376700,4014.55,4017.81,3992.94,3999.95,2892.8911,1148.237345
1639377000,3999.95,4000.29,3982.96,3993.49,2891.1663,1264.97361
1639377300,3993.5,4005.96,3993.49,4003.25,567.377,1234.4560800000002
1639377600,4003.24,4005.53,3992.96,3995.43,771.3002,1231.06878
1639377900,3995.42,3997.4,3990.83,3992.47,605.6597,1240.5731700000001
1639378200,3992.47,3994.93,3987.76,3988,1094.8561,1269.6694900000002
1639378500,3988,3992.02,3982,3989.22,1238.7995,1306.1801150000003
1639378800,3989.23,3999.23,3986.05,3992.26,1015.673,1302.9343200000003
1639379100,3992.27,3993.62,3982.51,3986.93,1694.0648,1331.0853400000003
1639379400,3986.93,3994.78,3980,3986.76,2752.2732,1402.6435250000004
1639379700,3986.75,4004.36,3985.84,3998.39,1262.8538,1440.5049950000005
1639380000,3998.39,4007.63,3997,3997.48,866.5739,1455.0250850000004
1639380300,3997.47,4005.78,3993.4,4002.25,1047.1278,1368.7490200000004
1639380600,4002.25,4008.99,3998.11,4004.46,910.3116,1304.3725600000005
1639380900,4004.45,4005.32,3991.89,3992.8,468.6815,1221.2158450000004
1639381200,3992.8,3993.84,3972.36,3976.7,1543.6609,1247.2279850000004
1639381500,3976.31,3983.69,3975.1,3978.13,758.8489,1251.0666300000005
1639381800,3978.12,3984.92,3975.61,3981.67,649.9403,1254.4427300000002
1639382100,3981.68,3989.43,3978.27,3987.07,564.9136,1258.4167450000002
1639382400,3987.08,3997.54,3984.82,3991.24,1634.4635,1261.5718350000002
1639382700,3991.24,3998.57,3950.27,3992.75,4922.896,1363.0720800000004
1639383000,3992.75,4013.99,3991.92,4006.2,3598.9672,1398.4621250000002
1639383300,4006.2,4017.6,3998.62,4012.83,1785.4718,1459.3668650000002
1639383600,4012.83,4015.45,4004.58,4005.53,1162.3861,1478.92116
1639383900,4005.54,4007.95,3997.24,4003.01,1066.4394,1501.960145
1639384200,4003,4015.93,4002.89,4013.3,836.4548,1489.04008
1639384500,4013.31,4015.9,4005.19,4010.14,861.0719,1470.1536999999998
1639384800,4010.14,4023.65,4010.06,4023.6,1101.1884,1474.4294699999998
1639385100,4023.27,4023.75,4015,4021.12,813.0806,1430.38026
1639385400,4021.12,4032,4016.61,4025.4,804.7305,1333.003125
1639385700,4025.4,4028.05,4017.01,4019.16,573.0175,1298.51131
1639386000,4019.16,4019.76,4011.52,4013.01,892.0037,1299.7828000000002
1639386300,4013.02,4013.02,4000,4000,791.0081,1286.9768150000002
1639386600,4000.01,4004.78,3996.87,3998.22,615.1888,1272.220675
1639386900,3998.21,3999.1,3991.19,3995.97,451.1597,1271.3445850000003
1639387200,3995.96,4004.66,3995.9,4002.02,404.3558,1214.3793300000002
1639387500,4002.24,4002.24,3995.76,4001.25,421.9749,1197.5356300000003
1639387800,4001.26,4002.37,3988.31,3990.18,607.9013,1195.4336800000005
1639388100,3990.17,3995.25,3987.92,3992.97,469.0745,1190.6417250000004
1639388400,3992.96,3996.94,3987.69,3994.94,528.2999,1135.3335450000002
1639388700,3994.94,3999.16,3992.19,3998.09,469.928,912.6851450000001
1639389000,3998.09,4000.99,3995.09,3999.43,871.3035,776.3019600000002
1639389300,3999.43,4000.22,3995,3998.63,371.7729,705.6170150000003
1639389600,3998.63,4009.37,3995.71,4003.01,593.5551,677.1754650000003
1639389900,4003.02,4003.02,3984.3,3995.05,660.4449,656.8757400000003
1639390200,3995.04,4000,3991.1,3993.04,419.0716,636.0065800000003
1639390500,3993.04,3996.71,3987.19,3989.37,465.7355,616.2397600000003
1639390800,3989.38,3990.79,3978.17,3983.21,839.9133,603.1760050000003
1639391100,3983.21,3986.88,3979.23,3983.49,514.3856,588.2412550000003
1639391400,3983.49,3996.64,3981.68,3989.48,554.5538,575.7324200000003
1639391700,3989.49,3994.71,3982.37,3993.36,1371.1124,615.6371650000003
1639392000,3993.36,3997.22,3991.95,3995.74,446.6655,593.3702550000003
1639392300,3995.74,4003.97,3993.83,3995.74,542.4437,580.9420350000003
1639392600,3995.74,3997.75,3987.49,3992.07,361.7051,568.2678500000002
1639392900,3992.07,3998.04,3990.01,3994.1,391.6448,565.2921050000002
1639393200,3994.1,4001.66,3987,3999.41,512.9986,570.7242450000002
1639393500,3999.63,4008.48,3995.55,4005.16,533.3592,576.2934600000003
1639393800,4005.15,4008,3999.96,4006.35,469.0124,569.3490150000003
1639394100,4006.35,4011.89,4002.07,4010.45,779.5797,584.8742750000004
1639394400,4010.45,4011.39,4006.92,4009.45,506.6874,583.7936500000003
1639394700,4009.44,4009.45,3998.43,4000.5,713.9207,595.9932850000004
1639395000,4000.5,4010.77,4000.39,4009.62,605.1119,582.6837050000004
1639395300,4009.62,4010.94,4006.18,4009.7,534.3322,590.8116700000004
1639395600,4009.7,4010,4002.8,4006.36,366.2148,579.4446550000005
1639395900,4006.37,4010,4001.14,4003.5,371.3816,564.9914900000005
1639396200,4003.5,4006.45,4000.06,4003.58,530.5039,570.5631050000004
1639396500,4003.66,4015,4002.78,4011.25,585.8205,576.5673550000004
1639396800,4011.26,4012.5,4006.52,4007.31,389.6406,554.0537200000005
1639397100,4007.31,4016.66,4007,4012.99,587.2194,557.6954100000005
1639397400,4013,4016.99,4006.7,4016.99,740.5626,566.9958500000005
1639397700,4016.99,4021.59,4012.29,4012.81,778.8029,537.3803750000004
1639398000,4012.8,4018.84,4008.06,4015.48,733.839,551.7390500000005
1639398300,4015.3,4015.6,4001.51,4002.08,741.2901,561.6813700000005
1639398600,4002.07,4003.42,3995.29,3997.1,497.4425,568.4682400000005
1639398900,3997.1,3998.81,3990,3990.12,703.1828,584.0451400000005
1639399200,3990.13,3996.88,3987.47,3993.14,682.2147,592.5059450000006
1639399500,3993.13,3995.93,3985.27,3992.55,912.9419,611.4850800000005
1639399800,3992.55,3998.58,3987.3,3989.66,555.9185,615.8303850000004
1639400100,3989.49,3992.87,3988.01,3989.77,583.6698,606.0348900000005
1639400400,3989.76,3997.65,3984.3,3995.84,1294.2921,645.4151250000004
1639400700,3995.84,3997.29,3984.75,3987.42,966.2907,658.0336250000004
1639401000,3987.41,3993.77,3982,3985.37,1568.4454,706.2003000000004
1639401300,3985.37,3988.75,3972,3974.16,1355.8133,747.2743550000004
1639401600,3974.49,3987.91,3959.42,3987.91,3176.1963,887.7734300000004
1639401900,3987.76,3993.54,3979,3979.23,1267.7056,932.5896300000004
1639402200,3979.23,3987.72,3975.38,3984,741.4765,943.1382600000004
1639402500,3983.99,3987.55,3968.08,3970.65,1001.3754,963.9160050000004
1639402800,3970.65,3984.63,3970.65,3979.73,590.5896,973.9634550000004
1639403100,3979.73,3980.51,3969,3972.77,651.5261,977.1787900000005
1639403400,3972.76,3978,3971.81,3976.04,559.8217,968.1417450000005
1639403700,3976.04,3984.02,3972.73,3974.16,445.5428,951.4787400000005
1639404000,3974.17,3974.74,3968.37,3969.88,631.484,946.3609900000005
1639404300,3969.88,3970.15,3952.01,3958.78,1606.8006,989.6365150000005
1639404600,3958.79,3964.34,3938.15,3944.87,3506.0573,1140.0672550000004
1639404900,3944.86,3950.11,3913.88,3919.36,4897.3828,1349.7772550000004
1639405200,3919.37,3929.65,3906,3906.64,4299.1506,1530.6240500000006
1639405500,3906.65,3921.1,3905,3916.66,2865.4126,1628.2475850000005
1639405800,3916.66,3924.09,3902,3908.01,4665.5686,1833.7300900000005
1639406100,3907.87,3918.51,3901.15,3906.41,2600.1276,1934.5529800000004
1639406400,3906.42,3918.4,3904.97,3915.98,1899.5951,1964.8181300000003
1639406700,3915.73,3922.11,3911.39,3918.05,1780.3218,2005.5196850000004
1639407000,3918.04,3922.99,3910,3910.18,2145.5156,2034.3731950000006
1639407300,3910.17,3923.63,3908.04,3920.54,2115.1679,2072.3409250000004
1639407600,3920.53,3921.09,3906.53,3906.69,2556.6518,2041.3637000000003
1639407900,3906.7,3913.97,3902.17,3910,1529.2275,2054.4397950000002
1639408200,3910.01,3910.01,3875,3879,7610.7769,2397.9048150000003
1639408500,3878.99,3881.89,3862.94,3862.96,5501.8775,2622.9299200000005
1639408800,3862.95,3881.55,3853.9,3855.18,5915.1922,2889.1600500000004
1639409100,3855.18,3866.57,3841.51,3865.4,6011.8832,3157.1779050000005
1639409400,3865.4,3866.76,3845.28,3846.13,2931.3644,3275.7550400000005
1639409700,3846.12,3871.36,3838.18,3859.77,3544.7942,3430.7176100000006
1639410000,3859.77,3870.58,3844.23,3850.62,6190.5132,3708.669070000001
1639410300,3850.63,3854.08,3806,3806.99,12007.1751,4228.687795000001
1639410600,3807.39,3813.61,3783.15,3794.99,11246.8221,4615.7260350000015
1639410900,3794.83,3811.68,3764.12,3810.99,8537.397,4797.726745000001
1639411200,3810.99,3824,3769.16,3798.54,7440.0336,4954.770895000001
1639411500,3798.45,3832.68,3796.04,3824.6,5229.4321,5072.971870000001
1639411800,3824.6,3831.18,3797.82,3815.79,2861.2275,4982.754815000001
1639412100,3815.81,3819.44,3792.89,3801.1,2238.5657,4964.676720000001
1639412400,3801.11,3802.79,3768,3769,2676.2634,5003.510135000001
1639412700,3768.8,3808.04,3760.11,3790.33,4891.9813,5159.093110000001
1639413000,3790.04,3807.95,3773.15,3782.7,2630.0537,5183.320015000001
1639413300,3782.7,3806.82,3778.28,3797.36,3077.3612,5231.429680000001
1639413600,3797.37,3803.77,3785.7,3799.56,1755.5523,5191.374705
1639413900,3799.56,3824.96,3799.56,3810.01,2832.64,5256.545330000001
1639414200,3810,3817.41,3801.01,3801.74,2393.6913,4995.691050000001
1639414500,3801.74,3812.29,3786.69,3809.11,2641.2051,4852.657430000001
1639414800,3809.1,3814.6,3801.62,3813.99,1432.0531,4628.500475000002
1639415100,3813.99,3868.01,3812.4,3857.32,5115.7355,4583.693090000002
1639415400,3860,3875.12,3842.01,3851.46,7233.3471,4798.792225000001
1639415700,3851.46,3853.91,3830.92,3833.49,2942.458,4768.675415000001
1639416000,3833.15,3844.57,3827.85,3836.91,1200.5459,4519.17705
1639416300,3836.92,3839.94,3824.07,3831.75,2282.1277,4032.92468
1639416600,3832.25,3835.93,3825,3830.33,1051.6249,3523.1648199999995
1639416900,3830.29,3840.37,3827.22,3828.26,1016.6472,3147.12733
1639417200,3828.26,3828.26,3812.25,3815.03,1778.1617,2864.0337349999995
1639417500,3815.02,3822.48,3808.6,3821.91,1123.606,2658.7424299999993
1639417800,3821.9,3833.85,3820.66,3825.86,1030.1454,2567.1883249999996
1639418100,3825.86,3829.9,3820.17,3828.29,641.85,2487.3525399999994
1639418400,3828.29,3835.09,3820,3834.97,937.6991,2400.424324999999
1639418700,3834.97,3837,3823.82,3833.71,747.6332,2193.206919999999
1639419000,3833.71,3838.12,3828.17,3830.4,870.8873,2105.2485999999994
1639419300,3830.39,3831.84,3817.87,3823.98,1024.2638,2002.5937299999994
1639419600,3823.99,3834.04,3823,3824.38,676.9281,1948.6625199999992
1639419900,3824.37,3825.96,3815.2,3820.41,772.2929,1845.6451649999992
1639420200,3820.41,3821.27,3813.57,3817.28,1056.4808,1778.7846399999992
1639420500,3817.28,3823.5,3814.72,3819.64,890.6595,1691.2573599999992
1639420800,3819.64,3823.45,3813.12,3814.75,738.5834,1656.5838749999991
1639421100,3814.75,3823.49,3814.01,3821.04,1128.1506,1457.2046299999993
1639421400,3821.05,3831.51,3818.94,3830.13,984.732,1144.7738749999994
1639421700,3830.13,3830.14,3814.06,3822.83,874.6466,1041.3833049999994
1639422000,3823.1,3823.19,3790.76,3792.83,2180.3134,1090.3716799999993
1639422300,3792.17,3802.19,3786.79,3796.6,1433.9693,1047.9637599999992
1639422600,3796.61,3806.75,3783.42,3783.42,1196.1655,1055.1907899999992
1639422900,3783.43,3788.63,3767,3773.61,2233.7313,1116.0449949999993
1639423200,3773.62,3786,3760.11,3760.12,1523.225,1103.2981599999991
1639423500,3760.12,3760.12,3708,3725.5,15197.3048,1806.983099999999
1639423800,3725.43,3729.93,3688,3708.3,11506.3966,2330.795659999999
1639424100,3709.05,3709.71,3688,3694.09,6731.8795,2635.2971349999993
1639424400,3694.07,3703.48,3671.45,3693.41,9957.1601,3086.2701849999994
1639424700,3693.97,3745.48,3687.78,3744.54,7144.3223,3406.104639999999
1639425000,3743.59,3767.59,3728.08,3755.23,5514.6005,3638.290299999999
1639425300,3755.23,3778.62,3754.15,3765.8,4820.3004,3828.0921299999986
1639425600,3765.8,3778.7,3756.74,3764.01,2957.6638,3942.1289149999984
1639425900,3764,3782.51,3753.45,3781.21,3216.8892,4064.3587299999986
1639426200,3781.22,3785,3768.98,3781.42,2389.6669,4131.018034999998
1639426500,3781.41,3785.01,3751.42,3757.37,1649.6126,4168.965689999998
1639426800,3756.55,3773.1,3744.22,3764.36,3085.1929,4286.296164999998
1639427100,3764.36,3766,3753.76,3758.39,1173.7767,4288.577469999998
1639427400,3759.1,3765.54,3745.5,3745.9,1462.341,4312.457919999998
1639427700,3745.9,3747.29,3731.23,3733.2,3236.4778,4430.549479999997
1639428000,3733.19,3739.17,3722.36,3730.6,2451.5097,4444.109294999997
1639428300,3730.61,3747.77,3730.41,3745.52,2035.6011,4474.190884999997
1639428600,3745.52,3754.49,3726.25,3750.35,1728.3769,4500.801454999997
1639428900,3750.36,3756.37,3740.03,3755.31,1688.4549,4473.537634999997
1639429200,3755.31,3766.65,3750.09,3758.46,1870.5585,4490.904309999996
1639429500,3758.45,3759.31,3727.84,3728.49,1639.5161,3813.014874999996
1639429800,3728.49,3740.49,3713.06,3732.68,2768.0751,3376.098799999996
1639430100,3732.78,3741.25,3717.08,3728.55,1690.0808,3124.008864999996
1639430400,3728.23,3740.72,3722.03,3739,1847.8428,2718.542999999996
1639430700,3739,3743.93,3734.32,3740.49,2075.1768,2465.0857249999963
1639431000,3740.49,3765,3739.45,3747.73,2685.1311,2323.612254999996
1639431300,3747.73,3747.74,3725,3738.48,1583.4422,2161.769344999996
1639431600,3738.48,3743.72,3717.41,3729.98,2074.7673,2117.6245199999958
1639431900,3729.98,3770.22,3729.52,3756.62,2901.145,2101.837309999996
1639432200,3756.62,3763.3,3751.15,3761,1810.7783,2072.8928799999953
1639432500,3761,3779.93,3759.2,3768.4,2315.7171,2106.1981049999954
1639432800,3768.39,3769.55,3754.34,3758.54,1304.4606,2017.1614899999954
1639433100,3758.54,3797.06,3758.4,3791.39,3633.8325,2140.164279999995
1639433400,3791.39,3796.92,3778.02,3795.96,2747.5659,2204.425524999995
1639433700,3795.5,3796,3781.09,3791.94,1588.2998,2122.016624999995
1639434000,3791.92,3798.62,3786.79,3795.61,1460.4421,2072.463244999995
1639434300,3795.77,3797.75,3784.34,3795.45,989.1394,2020.140159999995
1639434600,3795.25,3813.26,3794.85,3811.9,2759.0341,2071.6730199999947
1639434900,3811.89,3811.9,3793.62,3801.01,885.2164,2031.5110949999948
1639435200,3801.02,3801.02,3793.82,3800.01,880.0324,1981.984789999995
1639435500,3799.71,3810,3797.65,3805.58,1289.575,1964.4877349999947
1639435800,3805.58,3805.98,3797.69,3805.25,762.2419,1864.1960749999948
1639436100,3805.26,3805.26,3792.28,3792.63,737.0444,1816.5442549999946
1639436400,3792.62,3801.55,3776.12,3789.18,1863.794,1817.3418149999948
1639436700,3789.18,3796.99,3783.66,3794.67,1345.0271,1780.8343299999947
1639437000,3794.68,3801,3789.01,3801,1365.0818,1714.8318649999947
1639437300,3801,3802,3793.35,3800.71,845.008,1677.9101549999946
1639437600,3800.71,3805,3793.62,3798.94,789.697,1613.6566399999945
1639437900,3798.94,3801.39,3788.01,3790.36,1073.5907,1522.2789249999946
1639438200,3790.36,3795.48,3777.39,3778.53,1291.5756,1496.3187899999944
1639438500,3778.53,3789.27,3774.24,3784.66,1060.335,1433.5496849999945
1639438800,3784.67,3789.62,3780.66,3784.46,577.2048,1397.1868949999946
1639439100,3784.46,3786.58,3772.8,3782.17,735.8582,1252.2881799999946
1639439400,3782.17,3791.46,3776.82,3790.12,996.8492,1164.7523449999944
1639439700,3789.86,3791.36,3779.14,3781.93,637.4815,1117.2114299999944
1639440000,3781.92,3784.36,3763.97,3766,3267.6711,1207.5728799999945
1639440300,3765.99,3798.99,3765.99,3795.31,2143.0077,1265.2662949999944
1639440600,3795.32,3799,3772.3,3777.53,2140.1706,1234.3231199999943
1639440900,3777.53,3778.37,3764.16,3774.25,2848.6017,1332.4923849999943
1639441200,3774.24,3795.2,3771.24,3793.36,1742.6093,1375.6212299999943
1639441500,3793.34,3816.69,3792.49,3814,2216.604,1421.9726799999942
1639441800,3814,3822,3807.33,3818.85,2147.2829,1491.224729999994
1639442100,3818.84,3833,3806.37,3810.3,2684.8816,1588.6165899999942
1639442400,3810.3,3827.94,3809.08,3827.88,1034.3168,1547.1427299999941
1639442700,3827.87,3827.9,3812.02,3817.07,733.6211,1516.5724299999943
1639443000,3817.07,3822.85,3811.06,3820.06,634.3481,1480.0357449999942
1639443300,3820.06,3823.85,3815,3815.01,759.141,1475.742394999994
1639443600,3815.02,3819.51,3800.99,3802.96,885.6505,1480.540069999994
1639443900,3802.97,3807.8,3796.16,3802.89,830.7952,1468.400294999994
1639444200,3802.9,3811.24,3797.55,3810.28,866.0145,1447.122239999994
1639444500,3810.84,3816.85,3806.33,3811,729.8231,1430.5966449999942
1639444800,3811.51,3813.98,3793.43,3794.66,692.9446,1436.3836349999942
1639445100,3794.65,3800,3790.76,3791.13,684.9298,1433.8372149999943
1639445400,3790.98,3793.21,3773.42,3783.92,1716.0776,1469.7986349999942
1639445700,3783.93,3784.78,3774.89,3776.36,623.5731,1469.1032149999942
1639446000,3776.36,3782.63,3767.41,3774.99,724.9382,1341.9665699999944
1639446300,3774.99,3777.65,3765.63,3770.55,1527.3826,1311.1853149999943
1639446600,3770.55,3786.53,3768.12,3784.87,804.0004,1244.3768049999942
1639446900,3784.86,3791.99,3778.54,3782.94,1037.7412,1153.8337799999942
1639447200,3782.93,3789.53,3774.99,3788.12,1111.4102,1122.2738249999943
1639447500,3787.96,3788.12,3779.72,3785.5,862.5255,1054.5698999999943
1639447800,3785.51,3789.81,3782.41,3786.49,784.3343,986.4224699999943
1639448100,3786.26,3787.51,3754.24,3756.19,1426.8789,923.5223349999942
1639448400,3756.19,3761.21,3750,3757.76,1290.0968,936.3113349999942
1639448700,3757.76,3764.08,3751.81,3757.71,743.623,936.8114299999941
1639449000,3757.72,3764.09,3752.03,3762.97,708.4411,940.5160799999942
1639449300,3762.97,3785,3762.51,3780.97,848.7676,944.9974099999941
1639449600,3780.98,3782.67,3772.47,3777.9,1020.4533,951.7375499999941
1639449900,3777.89,3777.9,3762.29,3762.64,679.2986,944.1627199999941
1639450200,3762.64,3777,3762.06,3777,454.1594,923.569964999994
1639450500,3776.99,3783.92,3772.28,3781.49,497.8844,911.973029999994
1639450800,3781.49,3794.31,3779.29,3794.3,2454.609,1000.056249999994
1639451100,3794.31,3797.66,3791.78,3796.2,1496.8817,1040.653844999994
1639451400,3796.2,3798.93,3782.5,3784.33,970.703,1003.3851149999939
1639451700,3784.69,3793.02,3777.51,3777.52,599.2301,1002.1679649999938
1639452000,3777.51,3780,3771.96,3773.12,575.8214,994.7121249999939
1639452300,3773.64,3790.46,3771.97,3786.19,864.376,961.5617949999938
1639452600,3786.2,3789.37,3776,3778.67,899.7096,966.3472549999937
1639452900,3778.68,3778.78,3771.49,3772.09,1079.2288,968.4216349999937
1639453200,3772.09,3772.53,3763.43,3765.67,1048.6189,965.2820699999938
1639453500,3765.67,3779.65,3761.89,3772.38,740.8417,959.1978799999939
1639453800,3772.39,3772.39,3755.68,3758.56,927.1314,966.3377349999939
1639454100,3758.56,3775.16,3757.55,3775.14,657.8103,927.8843049999939
1639454400,3775.13,3784.6,3768.61,3783.29,663.5917,896.559049999994
1639454700,3783.29,3787.77,3775.34,3786.48,850.5175,901.9037749999941
1639455000,3786.47,3791.42,3780,3790.62,2062.6456,969.6139999999941
1639455300,3790.63,3795.75,3780.06,3783.38,1182.9642,986.3238299999941
1639455600,3783.39,3785.61,3778.99,3781.4,548.0213,962.7022299999941
1639455900,3782.21,3785.48,3776,3780.96,799.3521,968.7049049999941
1639456200,3780.96,3792.5,3780.96,3791.77,767.4945,984.3716599999941
1639456500,3791.77,3792,3775.71,3776.48,766.1412,997.7844999999943
1639456800,3776.47,3782.35,3769.1,3781.07,1084.5619,929.2821449999943
1639457100,3781.06,3783.57,3771.06,3772.07,696.2735,889.2517349999941
1639457400,3772.06,3772.7,3762.97,3763.81,914.6305,886.4481099999941
1639457700,3763.81,3773,3763.34,3771.17,1058.7618,909.424694999994
1639458000,3771.16,3777.54,3768.76,3777.03,636.3789,912.452569999994
1639458300,3777.04,3779.36,3768.4,3769,542.635,896.3655199999939
1639458600,3769,3774.34,3755,3756.82,1076.3063,905.195354999994
1639458900,3756.83,3766.81,3755.73,3764.79,759.653,889.2165649999939
1639459200,3764.79,3771.95,3758.83,3758.83,967.9118,885.1812099999939
1639459500,3758.84,3772.54,3758.79,3771.9,1222.3418,909.2562149999937
1639459800,3771.91,3785,3770.61,3782.14,2231.1636,974.4578249999938
1639460100,3782.15,3783.94,3770.83,3773.77,1122.4564,997.6901299999938
1639460400,3773.77,3780.89,3769.77,3773.78,899.9382,1009.5074549999938
1639460700,3773.78,3776.92,3762.48,3765.85,722.7374,1003.1184499999938
1639461000,3765.85,3765.85,3742.25,3748.94,2186.5667,1009.3145049999937
1639461300,3748.94,3749.93,3731.77,3735.37,1997.9335,1050.0629699999938
1639461600,3735.16,3756.26,3734.37,3755.29,1450.9982,1095.2118149999937
1639461900,3755.29,3755.69,3736.71,3737.47,1832.7689,1146.8826549999935
1639462200,3737.47,3744.16,3732.02,3737.33,1427.623,1179.8890799999936
1639462500,3737.32,3739.1,3706.37,3714.68,3539.0641,1318.5352249999937
1639462800,3714.69,3724.5,3700,3722.52,4111.4758,1469.8809199999937
1639463100,3722.73,3724.49,3692.54,3698.38,2546.762,1562.4053449999935
1639463400,3698.37,3715.77,3696.41,3713.13,1779.9669,1605.6721649999936
1639463700,3713.14,3715,3706.16,3706.33,1485.9406,1627.0311049999934
