time,open,high,low,close,Volume,Volume MA
1644211980,3094.41,3100,3094.03,3097.46,237.1429,410.2823250000001
1644212040,3097.46,3097.98,3095.31,3097.02,169.0254,397.78322000000014
1644212100,3097.02,3099.77,3094.06,3095.08,266.671,399.60091000000017
1644212160,3094.72,3096.11,3094,3094.2,174.0704,401.2444650000001
1644212220,3094.19,3096.79,3090.84,3091.51,529.2485,419.4100150000001
1644212280,3091.52,3094.36,3091.51,3093.96,219.989,418.55329500000005
1644212340,3093.97,3093.97,3091.58,3092.52,704.3054,442.710955
1644212400,3092.53,3092.67,3090,3091.4,288.2656,443.585545
1644212460,3091.4,3092.82,3089.35,3089.96,299.8864,441.56110499999994
1644212520,3089.96,3093,3089.94,3091.46,440.6095,452.417375
1644212580,3091.45,3092.99,3089.73,3092.57,234.9416,460.063705
1644212640,3092.58,3093.68,3087.95,3089.36,466.0539,477.87467000000004
1644212700,3089.15,3091.53,3088.35,3088.36,118.3724,479.75307000000004
1644212760,3088.36,3088.37,3083.2,3085.47,535.008,496.27461000000005
1644212820,3085.48,3086,3084.41,3085.99,278.696,493.90523
1644212880,3085.99,3088.17,3085.99,3088.07,172.8052,310.51917
1644212940,3088.07,3093.36,3088.06,3092.6,991.8035,339.687975
1644213000,3092.6,3094.01,3092.59,3093.56,260.8361,338.78861500000005
1644213060,3093.56,3094.65,3092.18,3092.83,332.5156,345.28544
1644213120,3092.83,3094.36,3091.37,3093.32,134.4312,342.73388
1644213180,3093.33,3094,3091.9,3092.46,110.6402,336.408745
1644213240,3092.73,3095.87,3092.15,3092.32,231.6176,339.53835499999997
1644213300,3092.32,3094.54,3092.02,3093.93,78.1581,330.11270999999994
1644213360,3093.92,3094.23,3092.13,3092.24,124.9356,327.6559699999999
1644213420,3092.24,3094,3092.23,3093.79,86.9055,305.53881999999993
1644213480,3093.79,3094.79,3092.55,3092.7,150.4259,302.060665
1644213540,3092.69,3093.3,3090.74,3093.3,144.5861,274.07469999999995
1644213600,3093.3,3097.85,3093.29,3096.71,987.7509,309.04896499999995
1644213660,3096.7,3098.84,3094.73,3097.33,482.8392,318.196605
1644213720,3097.33,3099.51,3095.66,3098.45,190.8513,305.708695
