,closes,actual,predicted
1247,3816.62,0,0
1248,3800.12,0,0
1249,3811.02,0,0
1250,3787.59,0,0
1251,3785.11,0,0
1252,3790.21,0,0
1253,3792.27,0,0
1254,3800.65,0,0
1255,3810.13,0,0
1256,3808.09,0,0
1257,3804.78,0,0
1258,3802.62,0,0
1259,3793.33,0,0
1260,3798.6,0,0
1261,3797.83,0,0
1262,3806.15,0,0
1263,3802.38,0,0
1264,3814.97,0,0
1265,3812.98,0,0
1266,3811.42,0,0
1267,3809.45,0,0
1268,3812.45,0,0
1269,3815.31,0,0
1270,3807.28,0,0
1271,3810.12,0,0
1272,3801.71,0,0
1273,3806.02,0,0
1274,3799.99,0,0
1275,3803.86,0,0
1276,3815.12,0,0
1277,3811.71,0,0
1278,3815.99,0,0
1279,3819.17,0,0
1280,3820.97,0,0
1281,3817.82,0,0
1282,3812.19,0,0
1283,3815.74,0,0
1284,3805.59,0,0
1285,3810.28,0,0
1286,3818.79,0,0
1287,3820.82,0,0
1288,3818.74,0,0
1289,3831.19,0,0
1290,3838.3,0,0
1291,3836.69,0,0
1292,3839.18,0,0
1293,3832.0,0,0
1294,3822.08,0,0
1295,3826.45,0,0
1296,3812.0,0,0
1297,3804.5,0,0
1298,3788.54,0,0
1299,3791.69,0,0
1300,3786.85,0,0
1301,3782.58,0,0
1302,3776.91,0,0
1303,3790.03,0,0
1304,3788.33,1,0
1305,3804.4,0,0
1306,3803.0,0,0
1307,3814.54,0,0
1308,3815.02,0,0
1309,3810.94,0,0
1310,3802.84,1,0
1311,3821.0,0,0
1312,3810.34,0,0
1313,3820.78,0,0
1314,3814.45,0,0
1315,3820.97,0,0
1316,3809.73,0,0
1317,3819.76,0,0
1318,3796.25,0,0
1319,3792.88,0,0
1320,3799.17,0,0
1321,3799.09,0,0
1322,3786.66,0,0
1323,3772.6,0,0
1324,3742.8,0,0
1325,3747.36,0,0
1326,3755.0,0,0
1327,3747.6,0,0
1328,3714.71,0,0
1329,3723.44,0,0
1330,3691.05,0,0
1331,3655.3,0,1
1332,3630.26,0,1
1333,3632.3,0,1
1334,3615.11,0,1
1335,3593.46,1,1
1336,3623.19,0,1
1337,3598.84,0,1
1338,3559.61,0,1
1339,3554.24,0,1
1340,3519.66,0,1
1341,3473.23,1,1
1342,3535.7,0,1
1343,3534.25,0,1
1344,3540.0,0,1
1345,3550.71,0,1
1346,3554.71,0,1
1347,3540.63,0,1
1348,3535.94,0,1
1349,3528.92,0,1
1350,3543.0,0,1
1351,3538.85,0,1
1352,3529.04,0,1
1353,3523.48,0,1
1354,3529.55,0,1
1355,3525.13,0,1
1356,3508.67,0,1
1357,3503.65,1,1
1358,3520.4,0,1
1359,3508.31,0,1
1360,3500.06,0,1
1361,3488.19,0,0
1362,3478.19,0,0
1363,3448.83,0,1
1364,3461.04,0,1
1365,3432.32,0,1
1366,3423.77,1,1
1367,3450.42,1,1
1368,3465.76,0,1
1369,3471.0,0,0
1370,3448.89,0,0
1371,3456.98,0,0
1372,3454.75,0,0
1373,3456.04,0,0
1374,3427.0,0,0
1375,3438.73,0,0
1376,3451.4,0,0
1377,3462.39,0,0
1378,3442.41,0,0
1379,3453.12,0,0
1380,3438.03,0,0
1381,3426.5,0,0
1382,3398.33,0,0
1383,3405.22,0,0
1384,3393.43,0,0
1385,3358.63,0,0
1386,3346.82,0,0
1387,3308.44,1,1
1388,3326.8,1,1
1389,3343.68,0,1
1390,3340.01,1,1
1391,3355.94,0,1
1392,3363.52,0,1
1393,3350.63,0,1
1394,3332.2,1,1
1395,3349.49,0,1
1396,3335.92,0,0
1397,3319.84,1,0
1398,3335.38,1,0
1399,3361.16,1,0
1400,3382.13,0,0
1401,3380.88,0,0
1402,3381.72,1,0
1403,3405.58,0,0
1404,3395.15,0,0
1405,3386.82,1,0
1406,3415.58,0,0
1407,3394.8,0,0
1408,3364.18,1,0
1409,3379.38,0,0
1410,3389.58,0,0
1411,3397.01,0,0
1412,3405.42,0,0
1413,3395.45,0,0
1414,3393.8,0,0
1415,3401.24,0,0
1416,3402.03,1,0
1417,3421.93,0,0
1418,3433.51,0,0
1419,3422.89,0,0
1420,3434.45,0,0
1421,3423.87,0,0
1422,3436.73,1,0
1423,3456.45,0,0
1424,3446.09,0,0
1425,3443.72,0,0
1426,3449.15,0,0
1427,3447.29,0,0
1428,3443.9,0,0
1429,3444.19,0,0
1430,3432.21,0,0
1431,3425.77,0,0
1432,3419.1,0,0
1433,3426.77,0,0
1434,3425.02,0,0
1435,3428.26,0,0
1436,3421.7,0,0
1437,3429.18,0,0
1438,3422.45,0,0
1439,3429.55,0,0
1440,3424.15,0,0
1441,3413.76,0,0
1442,3422.15,0,0
1443,3406.81,0,0
1444,3391.03,0,0
1445,3388.86,0,0
1446,3369.62,0,0
1447,3366.71,0,0
1448,3379.57,0,0
1449,3382.45,0,0
1450,3382.78,0,0
1451,3391.59,0,0
1452,3374.7,0,0
1453,3383.19,0,0
1454,3370.54,0,0
1455,3361.2,0,0
1456,3351.91,0,0
1457,3309.51,0,0
1458,3249.6,0,1
1459,3238.74,0,1
1460,3218.51,0,1
1461,3191.42,0,1
1462,3184.24,1,1
1463,3217.31,0,1
1464,3230.56,0,1
1465,3233.7,0,1
1466,3229.62,0,1
1467,3235.77,0,1
1468,3207.22,0,1
1469,3191.72,0,1
1470,3166.02,0,1
1471,3170.98,0,1
1472,3118.01,1,1
1473,3179.11,0,1
1474,3164.74,1,1
1475,3202.25,0,1
1476,3202.1,1,1
1477,3241.37,0,1
1478,3234.0,0,1
1479,3231.01,1,1
1480,3252.59,0,1
1481,3262.7,0,0
1482,3252.69,0,0
1483,3250.58,0,0
1484,3257.96,0,0
1485,3247.01,0,0
1486,3241.04,0,0
1487,3217.33,0,0
1488,3225.19,0,0
1489,3227.01,0,0
1490,3226.44,0,0
1491,3225.68,1,0
1492,3249.08,0,0
1493,3256.98,0,0
1494,3252.56,0,0
1495,3241.72,0,0
1496,3218.86,0,0
1497,3226.09,0,0
1498,3159.78,0,0
1499,3166.82,1,0
1500,3200.0,0,0
1501,3212.88,0,0
1502,3220.19,0,0
1503,3208.2,0,0
1504,3176.51,0,0
1505,3175.23,0,0
1506,3139.03,0,0
1507,3131.69,0,0
1508,3123.64,1,0
1509,3174.97,1,0
1510,3191.79,1,0
1511,3213.41,0,0
1512,3200.84,0,0
1513,3191.17,0,0
1514,3186.62,1,0
1515,3203.21,0,0
1516,3199.98,0,0
1517,3176.17,0,0
1518,3173.85,0,0
1519,3173.13,0,0
1520,3147.21,1,0
1521,3173.51,0,0
1522,3184.89,0,0
1523,3197.32,0,0
1524,3193.88,0,0
1525,3192.15,0,0
1526,3206.67,0,0
1527,3214.88,0,0
1528,3212.85,0,0
1529,3212.62,0,0
1530,3219.86,0,0
1531,3215.04,0,0
1532,3200.43,0,0
1533,3200.88,0,0
1534,3183.62,0,0
1535,3181.77,0,0
1536,3176.8,0,0
1537,3185.99,0,0
1538,3197.58,0,0
1539,3199.24,0,0
1540,3203.57,1,0
1541,3219.93,0,0
1542,3218.38,1,0
1543,3235.79,0,0
1544,3239.1,0,0
1545,3228.13,0,0
1546,3225.51,0,0
1547,3217.8,0,0
1548,3210.04,0,0
1549,3208.18,0,0
1550,3192.34,1,0
1551,3209.88,0,0
1552,3207.5,0,0
1553,3192.75,0,0
1554,3197.9,0,0
1555,3203.5,0,0
1556,3208.94,0,0
1557,3210.85,0,0
1558,3221.88,0,0
1559,3218.69,0,0
1560,3215.82,0,0
1561,3219.16,0,0
1562,3209.1,0,0
1563,3215.67,0,0
1564,3206.37,0,0
1565,3208.11,0,0
1566,3205.23,0,0
1567,3219.48,0,0
1568,3221.03,0,0
1569,3220.47,0,0
1570,3209.68,0,0
1571,3216.13,1,0
1572,3232.17,0,0
1573,3219.72,0,0
1574,3213.75,0,0
1575,3215.24,0,0
1576,3228.42,0,0
1577,3221.89,0,0
1578,3235.87,0,0
1579,3240.92,0,0
1580,3236.12,0,0
1581,3233.94,0,0
1582,3231.41,0,0
1583,3221.33,0,0
1584,3216.09,0,0
1585,3217.16,0,0
1586,3217.79,0,0
1587,3219.95,0,0
1588,3226.91,0,0
1589,3216.86,0,0
1590,3199.42,0,0
1591,3201.47,0,0
1592,3199.05,0,0
1593,3199.94,0,0
1594,3202.61,0,0
1595,3200.39,0,0
1596,3202.77,0,0
1597,3191.27,0,0
1598,3189.98,0,0
1599,3176.31,0,0
1600,3158.28,0,0
1601,3161.52,0,0
1602,3157.97,0,0
1603,3160.72,1,0
1604,3177.28,0,0
1605,3156.21,0,0
1606,3136.14,0,0
1607,3129.01,0,0
1608,3114.39,0,0
1609,3116.49,0,0
1610,3083.87,0,0
1611,3040.83,0,1
1612,3034.43,1,1
1613,3063.01,0,1
1614,3048.5,0,1
1615,3009.22,1,1
1616,3038.68,0,1
1617,3019.05,0,1
1618,3017.15,0,1
1619,3028.75,0,1
1620,3009.52,1,1
1621,3034.44,0,1
1622,3044.78,0,1
1623,3031.62,0,1
1624,3042.44,1,0
1625,3065.88,1,0
1626,3091.68,0,0
1627,3078.37,1,0
1628,3104.33,1,0
1629,3124.66,0,0
1630,3129.09,0,0
1631,3118.45,0,0
1632,3100.37,0,0
1633,3091.22,0,0
1634,3102.84,0,0
1635,3080.95,0,0
1636,3081.1,0,0
1637,3074.37,1,0
1638,3091.0,1,0
1639,3119.43,0,0
1640,3117.22,0,0
1641,3096.32,0,0
1642,3098.52,1,0
1643,3115.24,0,0
1644,3116.54,1,0
1645,3132.42,0,0
1646,3141.79,0,0
1647,3137.06,0,0
1648,3131.49,0,0
1649,3141.62,0,0
1650,3126.64,0,0
1651,3120.57,0,0
1652,3123.54,0,0
1653,3129.52,0,0
1654,3130.59,0,0
1655,3140.83,0,0
1656,3140.3,0,0
1657,3132.73,0,0
1658,3133.75,0,0
1659,3123.04,0,0
1660,3132.14,0,0
1661,3130.5,0,0
1662,3137.89,0,0
1663,3138.14,0,0
1664,3138.01,0,0
1665,3132.38,0,0
1666,3122.07,0,0
1667,3127.51,0,0
1668,3130.69,0,0
1669,3107.99,0,0
1670,3114.74,0,0
1671,3107.58,0,0
1672,3105.89,0,0
1673,3100.91,0,0
1674,3109.43,0,0
1675,3096.81,0,0
1676,3089.87,0,0
1677,3095.67,0,0
1678,3109.7,0,0
1679,3106.8,1,0
1680,3125.57,0,0
1681,3121.68,0,0
1682,3123.71,0,0
1683,3128.42,0,0
1684,3112.16,0,0
1685,3111.18,0,0
1686,3116.74,0,0
1687,3109.74,0,0
1688,3117.03,0,0
1689,3102.25,0,0
1690,3103.0,0,0
1691,3085.01,1,0
1692,3101.28,0,0
1693,3091.48,1,0
1694,3113.63,0,0
1695,3097.87,0,0
1696,3085.22,0,0
1697,3091.99,0,0
1698,3091.01,0,0
1699,3098.05,0,0
1700,3093.38,1,0
1701,3109.31,0,0
1702,3121.67,1,0
1703,3159.96,0,0
1704,3151.64,0,0
1705,3165.49,0,0
1706,3165.62,0,0
1707,3166.66,0,0
1708,3168.41,0,0
1709,3176.84,0,0
1710,3171.82,0,0
1711,3168.63,0,0
1712,3178.4,1,0
1713,3202.86,0,0
1714,3199.24,0,0
1715,3203.91,0,0
1716,3208.09,0,0
1717,3201.57,0,0
1718,3194.59,0,0
1719,3195.84,0,0
1720,3196.28,0,0
1721,3200.7,0,0
1722,3192.52,0,0
1723,3189.05,0,0
1724,3194.84,0,0
1725,3194.0,0,0
1726,3186.77,0,0
1727,3179.4,0,0
1728,3163.43,0,0
1729,3153.98,0,0
1730,3157.33,0,0
1731,3151.97,0,0
1732,3156.89,0,0
1733,3164.52,0,0
1734,3141.31,0,0
1735,3136.78,0,0
1736,3141.95,0,0
1737,3146.67,0,0
1738,3138.41,0,0
1739,3151.6,0,0
1740,3146.43,0,0
1741,3154.45,0,0
1742,3156.61,0,0
1743,3153.82,0,0
1744,3152.37,0,0
1745,3155.89,0,0
1746,3150.61,0,0
1747,3155.04,0,0
1748,3156.49,1,0
1749,3174.16,0,0
1750,3170.62,0,0
1751,3175.18,0,0
1752,3170.35,0,0
1753,3177.53,0,0
1754,3168.89,0,0
1755,3174.0,0,0
1756,3162.28,0,0
1757,3164.1,0,0
1758,3158.52,0,0
1759,3161.45,0,0
1760,3167.5,0,0
1761,3165.63,0,0
1762,3160.03,0,0
1763,3163.24,0,0
1764,3159.4,0,0
1765,3150.93,0,0
1766,3144.29,0,0
1767,3145.27,0,0
1768,3146.32,0,0
1769,3156.17,0,0
1770,3151.55,0,0
1771,3146.0,0,0
1772,3154.0,0,0
1773,3155.65,0,0
1774,3147.05,0,0
1775,3138.97,0,0
1776,3116.43,0,0
1777,3106.1,0,0
1778,3105.5,0,0
1779,3104.5,0,0
1780,3087.99,0,0
1781,3090.42,0,0
1782,3065.31,0,0
1783,3031.55,0,0
1784,3027.6,0,0
1785,3019.91,0,1
1786,3030.79,0,1
1787,3021.04,0,1
1788,3015.47,0,1
1789,2948.64,1,1
1790,2998.14,1,1
1791,3018.96,0,1
1792,2989.46,1,1
1793,3007.56,0,1
1794,3018.95,0,0
1795,3006.26,1,0
1796,3026.1,1,0
1797,3080.98,0,0
1798,3069.16,0,0
1799,3075.74,0,0
1800,3060.2,0,0
1801,3008.02,0,0
1802,2985.26,1,0
1803,3012.3,0,0
1804,3022.48,0,0
1805,3017.72,1,0
1806,3039.73,0,0
1807,3042.91,0,0
1808,3047.24,0,0
1809,3043.5,0,0
1810,3043.27,0,0
1811,3029.75,0,0
1812,3025.1,0,0
1813,3031.74,1,0
1814,3053.4,1,0
1815,3082.68,0,0
1816,3086.43,0,0
1817,3082.64,0,0
1818,3072.47,0,0
1819,3074.65,0,0
1820,3084.36,0,0
1821,3073.69,0,0
1822,3068.99,0,0
1823,3062.73,0,0
1824,3069.59,0,0
1825,3078.56,0,0
1826,3081.04,0,0
1827,3082.68,0,0
1828,3074.66,0,0
1829,3062.98,0,0
1830,3064.49,0,0
1831,3054.75,0,0
1832,3056.4,0,0
1833,3070.76,0,0
1834,3082.44,0,0
1835,3091.75,0,0
1836,3090.89,1,0
1837,3117.83,0,0
1838,3116.11,0,0
1839,3115.61,0,0
1840,3108.03,0,0
1841,3111.31,0,0
1842,3118.88,0,0
1843,3120.2,0,0
1844,3110.49,0,0
1845,3112.79,0,0
1846,3113.41,0,0
1847,3118.17,0,0
1848,3109.81,0,0
1849,3102.01,0,0
1850,3110.63,0,0
1851,3110.66,0,0
1852,3122.84,0,0
1853,3111.0,0,0
1854,3105.72,0,0
1855,3108.08,0,0
1856,3112.78,0,0
1857,3115.35,0,0
1858,3108.12,1,0
1859,3129.59,0,0
1860,3139.11,0,0
1861,3121.59,0,0
1862,3110.18,0,0
1863,3107.62,0,0
1864,3099.8,0,0
1865,3113.12,1,0
1866,3128.59,0,0
1867,3123.15,0,0
1868,3121.42,0,0
1869,3110.01,0,0
1870,3107.14,0,0
1871,3093.7,0,0
1872,3107.54,0,0
1873,3108.5,0,0
1874,3109.12,0,0
1875,3110.93,1,0
1876,3131.21,0,0
1877,3127.1,0,0
1878,3129.42,0,0
1879,3121.93,0,0
1880,3129.29,0,0
1881,3119.52,0,0
1882,3107.2,0,0
1883,3113.52,0,0
1884,3120.01,0,0
1885,3090.99,0,0
1886,3097.31,1,0
1887,3115.34,1,0
1888,3137.49,0,0
1889,3131.87,0,0
1890,3112.3,1,0
1891,3133.56,1,0
1892,3184.68,1,0
1893,3200.58,1,0
1894,3229.88,0,0
1895,3218.67,1,0
1896,3259.7,0,0
1897,3212.34,1,0
1898,3228.48,0,0
1899,3231.67,0,0
1900,3235.46,0,0
1901,3245.78,0,0
1902,3246.87,0,0
1903,3233.58,0,0
1904,3226.62,0,0
1905,3229.82,0,0
1906,3233.61,0,0
1907,3237.18,0,0
1908,3238.35,0,0
1909,3240.98,0,0
1910,3240.23,0,0
1911,3240.21,0,0
1912,3231.27,0,0
1913,3229.0,0,0
1914,3233.31,0,0
1915,3230.46,0,0
1916,3231.67,0,0
1917,3224.69,0,0
1918,3230.01,0,0
1919,3232.18,0,0
1920,3242.84,0,0
1921,3245.59,0,0
1922,3245.63,0,0
1923,3239.72,1,0
1924,3257.47,0,0
1925,3244.45,0,0
1926,3227.19,0,0
1927,3233.18,0,0
1928,3233.92,0,0
1929,3236.71,0,0
1930,3231.64,0,0
1931,3230.94,0,0
1932,3234.68,0,0
1933,3230.87,0,0
1934,3227.76,0,0
1935,3229.01,0,0
1936,3228.23,0,0
1937,3234.88,0,0
1938,3237.54,0,0
1939,3234.52,0,0
1940,3236.46,0,0
1941,3226.52,0,0
1942,3227.36,0,0
1943,3227.4,0,0
1944,3230.07,0,0
1945,3225.91,0,0
1946,3230.91,0,0
1947,3230.0,0,0
1948,3230.17,0,0
1949,3233.41,0,0
1950,3240.14,0,0
1951,3235.15,0,0
1952,3222.33,0,0
1953,3211.12,0,0
1954,3218.2,0,0
1955,3217.52,0,0
1956,3229.62,0,0
1957,3225.97,0,0
1958,3228.37,0,0
1959,3232.0,0,0
1960,3242.52,1,0
1961,3266.66,0,0
1962,3247.0,0,0
1963,3261.6,0,0
1964,3266.5,0,0
1965,3259.99,0,0
1966,3248.41,0,0
1967,3248.14,0,0
1968,3250.85,0,0
1969,3250.95,1,0
1970,3274.43,0,0
1971,3272.51,0,0
1972,3278.73,1,0
1973,3295.31,0,0
1974,3301.17,1,0
1975,3316.6,0,0
1976,3305.57,0,0
1977,3316.65,1,0
1978,3364.77,0,0
1979,3370.39,0,0
1980,3355.96,0,0
1981,3365.08,0,0
1982,3362.83,0,0
1983,3375.84,0,0
1984,3383.72,0,0
1985,3375.98,0,0
1986,3358.78,0,0
1987,3361.76,0,0
1988,3351.15,0,0
1989,3357.78,0,0
1990,3364.59,0,0
1991,3370.08,0,0
1992,3364.57,0,0
1993,3375.63,0,0
1994,3372.81,0,0
1995,3381.44,0,0
1996,3371.97,1,0
1997,3388.29,0,0
1998,3372.01,0,0
1999,3372.25,0,0
2000,3367.81,0,0
2001,3379.37,0,0
2002,3371.78,0,0
2003,3382.02,0,0
2004,3379.2,0,0
2005,3372.99,0,0
2006,3371.69,0,0
2007,3381.98,0,0
2008,3387.5,0,0
2009,3394.99,0,0
2010,3370.9,0,0
2011,3366.63,0,0
2012,3371.93,0,0
2013,3378.58,0,0
2014,3371.16,0,0
2015,3362.9,0,0
2016,3364.43,0,0
2017,3367.63,0,0
2018,3375.59,0,0
2019,3371.26,0,0
2020,3373.22,0,0
2021,3371.83,0,0
2022,3364.07,0,0
2023,3353.75,0,0
2024,3359.31,0,0
2025,3345.3,0,0
2026,3333.87,0,0
2027,3333.81,0,0
2028,3340.3,0,0
2029,3338.4,0,0
2030,3342.01,0,0
2031,3335.07,0,0
2032,3316.85,0,0
2033,3319.11,1,0
2034,3335.0,0,0
2035,3338.04,0,0
2036,3342.03,0,0
2037,3349.34,0,0
2038,3347.57,0,0
2039,3336.92,0,0
2040,3325.42,0,0
2041,3336.27,0,0
2042,3334.37,0,0
2043,3337.01,0,0
2044,3338.56,0,0
2045,3341.18,0,0
2046,3338.09,0,0
2047,3340.52,0,0
2048,3341.69,0,0
2049,3344.97,0,0
2050,3333.92,0,0
2051,3339.99,0,0
2052,3349.39,0,0
2053,3347.3,0,0
2054,3353.99,0,0
2055,3357.56,0,0
2056,3351.15,0,0
2057,3365.66,0,0
2058,3357.48,0,0
2059,3362.35,0,0
2060,3370.21,0,0
2061,3364.93,0,0
2062,3362.65,0,0
2063,3356.08,0,0
2064,3342.01,0,0
2065,3335.79,0,0
2066,3341.37,0,0
2067,3333.99,1,0
2068,3350.67,0,0
2069,3351.44,0,0
2070,3358.92,0,0
2071,3367.22,0,0
2072,3360.16,0,0
2073,3354.22,0,0
2074,3366.39,0,0
2075,3373.0,0,0
2076,3375.03,0,0
2077,3383.74,0,0
2078,3389.93,0,0
2079,3386.43,0,0
2080,3354.06,0,0
2081,3313.25,0,0
2082,3297.98,0,0
2083,3301.43,0,0
2084,3293.91,0,0
2085,3306.7,0,0
2086,3316.4,0,0
2087,3301.27,0,0
2088,3274.72,0,0
2089,3269.0,0,0
2090,3274.2,0,0
2091,3281.71,0,0
2092,3286.83,0,0
2093,3288.38,0,0
2094,3277.33,0,0
2095,3270.59,1,0
2096,3287.03,0,0
2097,3273.96,0,0
2098,3260.79,0,0
2099,3271.5,0,0
2100,3242.51,1,0
2101,3259.13,0,0
2102,3262.27,0,0
2103,3275.81,0,0
2104,3271.77,0,0
2105,3265.0,0,0
2106,3271.0,0,0
2107,3270.24,0,0
2108,3260.85,0,0
2109,3265.3,0,0
2110,3255.39,0,0
2111,3247.11,0,0
2112,3255.22,0,0
2113,3258.48,0,0
2114,3256.49,0,0
2115,3240.61,0,0
2116,3251.4,0,0
2117,3240.88,1,0
2118,3264.64,0,0
2119,3268.57,0,0
2120,3262.85,0,0
2121,3255.85,0,0
2122,3255.0,0,0
2123,3258.65,0,0
2124,3250.0,1,0
2125,3266.76,0,0
2126,3271.55,0,0
2127,3272.84,0,0
2128,3264.91,0,0
2129,3264.42,0,0
2130,3262.28,0,0
2131,3266.43,0,0
2132,3275.82,0,0
2133,3276.55,0,0
2134,3276.25,0,0
2135,3272.32,0,0
2136,3277.0,0,0
2137,3284.65,0,0
2138,3283.15,1,0
2139,3304.81,0,0
2140,3301.02,0,0
2141,3306.32,0,0
2142,3300.97,0,0
2143,3291.55,0,0
2144,3289.46,0,0
2145,3290.62,0,0
2146,3270.65,0,0
2147,3268.97,0,0
2148,3247.68,0,0
2149,3251.5,0,0
2150,3250.73,0,0
2151,3256.77,0,0
2152,3262.76,0,0
2153,3260.77,0,0
2154,3264.82,0,0
2155,3262.34,0,0
2156,3264.98,0,0
2157,3250.01,0,0
2158,3255.96,0,0
2159,3224.54,0,0
2160,3217.47,0,0
2161,3205.78,0,0
2162,3199.0,0,0
2163,3202.51,0,0
2164,3201.52,0,0
2165,3212.77,0,0
2166,3225.84,0,0
2167,3211.62,0,0
2168,3223.09,0,0
2169,3225.89,0,0
2170,3221.51,0,0
2171,3210.15,1,0
2172,3225.42,0,0
2173,3219.4,1,0
2174,3245.49,1,0
2175,3276.55,0,0
2176,3274.5,0,0
2177,3283.78,0,0
2178,3271.95,0,0
2179,3278.0,0,0
2180,3266.17,0,0
2181,3273.61,0,0
2182,3286.91,0,0
2183,3295.32,0,0
2184,3291.36,0,0
2185,3290.72,0,0
2186,3281.83,0,0
2187,3279.6,0,0
2188,3285.88,0,0
2189,3279.99,0,0
2190,3286.0,0,0
2191,3291.68,0,0
2192,3302.72,0,0
2193,3298.83,0,0
2194,3310.82,0,0
2195,3307.55,0,0
2196,3306.36,0,0
2197,3302.04,0,0
2198,3302.69,0,0
2199,3303.18,0,0
2200,3308.93,0,0
2201,3308.0,0,0
2202,3315.24,1,0
2203,3331.04,0,0
2204,3328.76,0,0
2205,3321.69,0,0
2206,3315.62,0,0
2207,3313.49,0,0
2208,3314.52,0,0
2209,3301.41,0,0
2210,3304.47,0,0
2211,3307.42,0,0
2212,3314.85,0,0
2213,3312.08,0,0
2214,3304.96,0,0
2215,3314.44,0,0
2216,3315.47,0,0
2217,3308.93,0,0
2218,3298.77,0,0
2219,3302.76,0,0
2220,3308.82,0,0
2221,3311.55,0,0
2222,3311.4,0,0
2223,3315.79,0,0
2224,3313.86,0,0
2225,3319.0,0,0
2226,3315.02,0,0
2227,3307.49,0,0
2228,3306.22,0,0
2229,3305.18,0,0
2230,3299.8,0,0
2231,3304.55,0,0
2232,3300.24,0,0
2233,3307.47,0,0
2234,3309.93,0,0
2235,3308.22,0,0
2236,3305.72,0,0
2237,3314.97,0,0
2238,3313.96,0,0
2239,3317.82,0,0
2240,3311.7,0,0
2241,3310.54,0,0
2242,3311.28,0,0
2243,3313.52,0,0
2244,3319.27,0,0
2245,3316.4,0,0
2246,3318.45,0,0
2247,3311.99,0,0
2248,3315.23,0,0
2249,3313.0,0,0
2250,3311.24,1,0
2251,3330.31,0,0
2252,3336.49,0,0
2253,3329.9,0,0
2254,3326.34,0,0
2255,3322.95,0,0
2256,3321.99,0,0
2257,3321.47,0,0
2258,3318.81,0,0
2259,3318.54,0,0
2260,3314.86,0,0
2261,3310.57,0,0
2262,3274.91,0,0
2263,3282.8,0,0
2264,3288.35,0,0
2265,3299.22,0,0
2266,3297.02,0,0
2267,3302.74,0,0
2268,3302.7,0,0
2269,3306.41,1,0
2270,3340.8,0,0
2271,3338.7,0,0
2272,3340.84,0,0
2273,3342.59,1,0
2274,3359.0,0,0
2275,3361.97,0,0
2276,3359.45,0,0
2277,3357.24,0,0
2278,3358.18,0,0
2279,3358.6,0,0
2280,3349.29,0,0
2281,3353.08,0,0
2282,3355.36,0,0
2283,3349.89,0,0
2284,3342.04,0,0
2285,3345.25,0,0
2286,3347.47,0,0
2287,3343.39,0,0
2288,3342.44,0,0
2289,3343.37,0,0
2290,3347.99,0,0
2291,3349.35,1,0
2292,3364.75,0,0
2293,3361.5,0,0
2294,3357.13,0,0
2295,3351.04,0,0
2296,3346.91,0,0
2297,3348.12,0,0
2298,3337.59,0,0
2299,3333.33,0,0
2300,3339.74,0,0
2301,3328.89,0,0
2302,3333.49,0,0
2303,3337.6,0,0
2304,3341.91,0,0
2305,3336.46,0,0
2306,3329.84,0,0
2307,3326.04,0,0
2308,3321.2,0,0
2309,3329.01,0,0
2310,3325.39,0,0
2311,3331.92,0,0
2312,3328.04,0,0
2313,3327.83,0,0
2314,3328.0,0,0
2315,3321.07,0,0
2316,3320.89,0,0
2317,3319.33,0,0
2318,3313.83,0,0
2319,3303.67,0,0
2320,3307.22,0,0
2321,3312.57,0,0
2322,3315.05,0,0
2323,3313.61,0,0
2324,3318.1,0,0
2325,3316.47,0,0
2326,3318.86,0,0
2327,3317.3,0,0
2328,3321.01,0,0
2329,3319.43,0,0
2330,3313.1,0,0
2331,3306.0,0,0
2332,3318.49,0,0
2333,3320.94,0,0
2334,3323.42,0,0
2335,3334.38,0,0
2336,3337.38,0,0
2337,3328.4,0,0
2338,3335.54,0,0
2339,3331.75,0,0
2340,3330.33,0,0
2341,3329.99,0,0
2342,3327.61,0,0
2343,3311.52,0,0
2344,3316.97,0,0
2345,3320.09,0,0
2346,3323.16,0,0
2347,3318.98,0,0
2348,3327.98,0,0
2349,3327.82,0,0
2350,3325.88,0,0
2351,3305.63,0,0
2352,3294.83,0,0
2353,3307.52,0,0
2354,3314.42,0,0
2355,3312.01,0,0
2356,3326.66,0,0
2357,3326.53,0,0
2358,3326.05,0,0
2359,3332.14,0,0
2360,3326.99,0,0
2361,3278.44,1,0
2362,3309.06,1,0
2363,3340.46,0,0
2364,3333.73,0,0
2365,3347.67,0,0
2366,3345.28,0,0
2367,3350.8,0,0
2368,3347.09,0,0
2369,3347.0,0,0
2370,3347.62,0,0
2371,3353.5,0,0
2372,3356.0,1,0
2373,3375.0,0,0
2374,3371.36,0,0
2375,3371.13,0,0
2376,3369.61,0,0
2377,3361.32,0,0
2378,3357.0,0,0
2379,3346.13,0,0
2380,3348.99,0,0
2381,3346.69,0,0
2382,3349.48,0,0
2383,3346.83,0,0
2384,3338.18,0,0
2385,3341.68,0,0
2386,3322.62,0,0
2387,3320.97,0,0
2388,3325.42,0,0
2389,3330.75,0,0
2390,3333.21,0,0
2391,3332.97,0,0
2392,3329.89,0,0
2393,3332.74,0,0
2394,3330.77,0,0
2395,3329.66,0,0
2396,3344.28,0,0
2397,3348.47,0,0
2398,3347.94,0,0
2399,3348.39,0,0
2400,3358.39,0,0
2401,3357.42,0,0
2402,3353.62,0,0
2403,3346.88,0,0
2404,3350.67,0,0
2405,3333.5,0,0
2406,3337.16,0,0
2407,3326.0,0,0
2408,3320.64,0,0
2409,3323.86,0,0
2410,3317.26,0,0
2411,3319.99,0,0
