time,open,high,low,close,Volume,Volume MA
1577905200,132.04,132.04,131.62,131.8,1341.33849,3008.2810139999992
1577907000,131.8,132.16,131.74,131.86,769.87594,2982.0901399999993
1577908800,131.86,132.25,131.7,132.17,1216.90395,2864.891579499999
1577910600,132.17,132.24,131.89,132.18,797.8889,2851.554697499999
1577912400,132.17,132.37,132,132.06,1039.99861,2631.129371999999
1577914200,132.06,132.2,131.68,131.78,3839.42164,2553.1361939999993
1577916000,131.82,131.82,130.3,130.41,9416.64673,2920.649157499999
1577917800,130.36,130.55,129.9,130.27,5459.42076,3088.7742349999994
1577919600,130.28,130.56,129.74,130.47,2311.34756,2939.4203344999996
1577921400,130.47,130.87,130.17,130.77,1554.11235,2924.0145795
1577923200,130.72,130.72,130.27,130.37,1183.638,2761.1325119999997
1577925000,130.38,130.78,130.35,130.67,2589.0287,2746.3850334999997
1577926800,130.66,130.67,130.37,130.45,1852.00861,2713.7222775
1577928600,130.45,130.5,130.12,130.15,1832.51051,2662.5575264999998
1577930400,130.14,130.16,128.89,129.39,11130.63399,3054.6798985
1577932200,129.39,129.81,129.01,129.72,7947.7881,3270.718178
1577934000,129.71,129.71,129.1,129.3,6204.52883,3392.8964365
1577935800,129.31,129.37,128.77,129.1,5745.65751,3597.0271290000005
1577937600,129.09,129.75,128.69,129.55,5796.81783,3768.5249370000006
1577939400,129.54,129.87,129.4,129.55,3134.85976,3758.221338500001
1577941200,129.57,129.75,129.32,129.4,3600.36856,3871.1728420000013
1577943000,129.4,129.69,129.3,129.63,3676.374,4016.4977450000015
1577944800,129.6,129.86,129.48,129.84,2044.92319,4057.8987070000017
1577946600,129.86,129.99,129.15,129.42,2778.51086,4156.929805000002
1577948400,129.43,129.67,129.02,129.11,3421.07147,4275.983448000001
1577950200,129.1,129.65,128.96,129.26,3127.28899,4240.376815500002
1577952000,129.23,129.97,129.21,129.7,3463.99174,3942.7440660000007
1577953800,129.69,130.27,129.62,130.21,3741.67906,3856.856981000001
1577955600,130.21,130.21,129.57,129.67,2223.10687,3852.444946500001
1577957400,129.67,130.07,129.6,129.98,3605.54482,3955.016570000001
1577959200,129.97,130.28,129.78,130.09,5320.66165,4161.8677525
1577961000,130.09,130.17,129.66,129.72,2693.68624,4167.100629500001
1577962800,129.73,129.94,129.46,129.58,1998.24922,4174.41266
1577964600,129.58,129.74,129.44,129.53,2295.00063,4197.537166
1577966400,129.52,129.99,129.52,129.79,2058.23021,3743.916977
1577968200,129.8,129.99,129.52,129.96,1660.23053,3429.5390985
1577970000,129.97,130.01,129.81,129.82,1648.86962,3201.7561379999997
1577971800,129.83,129.83,128.9,129.35,6898.13673,3259.3800989999995
1577973600,129.34,129.61,129.21,129.41,2709.25397,3105.0019059999995
1577975400,129.42,129.86,129.31,129.37,2829.67074,3089.7424549999996
1577977200,129.37,129.8,129.36,129.43,3510.95586,3085.2718199999995
1577979000,129.43,129.72,129.36,129.59,1841.66448,2993.5363439999996
1577980800,129.58,129.78,129.09,129.38,3959.71883,3089.2761259999997
1577982600,129.39,129.47,126.94,127.6,29037.17596,4402.209380999999
1577984400,127.6,127.66,126.38,126.79,30302.73589,5746.2926019999995
1577986200,126.82,127.68,126.75,127.4,10127.17604,6096.286954499999
1577988000,127.42,127.55,127.13,127.33,4549.2639,6150.5505625
1577989800,127.33,127.75,127.17,127.49,2811.39498,6104.0363585
1577991600,127.49,127.55,127.08,127.31,2306.81202,6108.221616
1577993400,127.31,127.67,127.17,127.62,2440.2744,6049.958095
1577995200,127.63,127.64,126.79,126.97,4083.84081,5988.117053
1577997000,126.97,127.44,126.92,127.16,1712.57998,5939.061739999999
1577998800,127.16,127.48,127.15,127.42,792.82457,5878.7905075
1578000600,127.44,127.87,127.41,127.72,1433.12808,5835.6968799999995
1578002400,127.72,127.76,127.24,127.32,1508.08638,5808.1896885
1578004200,127.33,127.47,127.26,127.39,1146.42386,5782.499354999999
1578006000,127.39,127.48,126.91,127.11,1415.3233,5770.822039
1578007800,127.12,127.26,126.99,127.19,1565.35778,5504.1830915
1578009600,127.19,127.6,126.84,127.3,4315.49377,5584.495081499999
1578011400,127.28,127.34,126.82,127.07,2987.85012,5592.404050499999
1578013200,127.07,127.17,126.82,126.92,2673.62074,5550.5372945
1578015000,126.94,126.95,125.88,126.04,9529.06575,5934.907357999999
1578016800,126.04,126.84,125.9,126.7,7504.98043,6112.170437999999
1578018600,126.7,127.08,126.68,126.92,6851.45148,5002.884213999999
1578020400,126.94,127.11,126.73,126.94,2373.01283,3606.398060999999
1578022200,126.96,126.97,126.65,126.89,3906.75537,3295.3770274999997
1578024000,126.89,127.72,126.83,127.59,8352.82658,3485.5551614999995
1578025800,127.59,130.15,127.49,129.3,38866.32724,5288.3017745
1578027600,129.23,129.97,128.76,129.02,7280.84689,5537.0035179999995
1578029400,129.04,129.36,128.79,129.21,6275.73952,5728.776774
1578031200,129.24,129.35,128.83,128.86,4469.12984,5748.0412255
1578033000,128.83,129.28,128.76,129.17,5262.20204,5925.522328500001
1578034800,129.18,129.53,128.96,129.38,7992.61429,6285.511814500001
1578036600,129.38,129.4,128.72,128.86,8999.4409,6663.827455500001
1578038400,128.86,129.67,128.8,129.5,21690.76298,7672.961285500001
1578040200,129.51,133.26,129.24,132.15,52951.18922,10263.1995535
1578042000,132.2,132.87,131.91,132.17,17487.20429,11066.793603000002
1578043800,132.2,132.6,131.71,132.35,8977.05475,11437.378451500002
1578045600,132.36,132.72,131.93,132.08,5493.68343,11496.287934500002
1578047400,132.1,132.15,131.58,132.04,4839.51973,11588.871415000003
1578049200,132.03,132.43,131.92,132.08,3265.44025,11618.462390500003
1578051000,132.07,132.63,132.04,132.46,3582.87878,11321.153042000002
1578052800,132.49,132.83,132.21,132.5,4498.58425,11170.833233000003
1578054600,132.5,132.53,131.85,132.23,9344.16417,11295.468867500003
1578056400,132.23,132.73,132.23,132.51,4493.27288,11401.481870000005
1578058200,132.51,133.95,132.32,133.54,9785.35225,11695.411714000005
1578060000,133.51,133.85,130.93,131.67,19036.3936,12229.590065000006
1578061800,131.67,132.1,131.51,131.68,3321.8154,10452.364473000005
1578063600,131.68,131.94,131.59,131.75,3077.73735,10242.208996000005
1578065400,131.76,132.57,131.61,132.53,4436.38947,10150.241493500005
