time,open,high,low,close,Volume,Volume MA,RSI
1628316000,2967.66,2973.56,2956.35,2972.33,5801.04023,8443.998540500013,69.63187527067994
1628316900,2972.04,2972.88,2962.45,2965.22,3791.95073,8352.438706000014,68.04638564415096
1628317800,2965.35,2965.76,2940.0,2953.49,10186.78801,8645.280586000013,64.52881682453037
1628318700,2953.5,2963.73,2947.33,2959.21,4878.3208,8547.127643000013,67.12136565593565
1628319600,2959.18,2965.0,2948.52,2949.23,4763.38987,8542.213796000015,55.957105463142796
1628320500,2949.23,2958.46,2945.85,2947.77,4064.14838,8342.034730000014,34.81643569170932
1628321400,2947.78,2963.0,2946.74,2958.58,4059.74219,8272.873384500013,42.76422764227651
1628322300,2958.58,2973.0,2952.0,2955.76,6746.74771,8424.024608500014,41.236133122028704
1628323200,2955.76,2962.79,2942.52,2961.62,8899.50181,8689.194951500012,52.8428487345497
1628324100,2961.66,2971.49,2958.64,2964.23,5899.62701,8618.929807000013,51.9664268585133
1628325000,2964.23,2974.0,2959.01,2970.66,5568.99075,8696.338351000013,51.182061905922524
1628325900,2970.65,2978.99,2969.18,2977.43,6268.03049,8364.221790500013,51.694199927649784
1628326800,2977.42,3018.5,2967.69,2995.45,35590.55001,8231.895957500014,64.78348760506438
1628327700,2995.45,3015.0,2995.01,3015.0,14451.78095,8091.374336500012,69.5967667860752
1628328600,3015.0,3045.88,3011.14,3040.1,38377.15093,9505.167554500013,79.51284880971161
1628329500,3040.09,3043.33,3028.0,3043.03,13898.63891,9767.491436500011,87.92139590038983
1628330400,3043.02,3090.0,3036.56,3070.82,34430.75164,11263.648027000012,89.82373510311868
1628331300,3070.82,3082.98,3054.34,3065.26,17790.26088,11882.268752500013,92.74924471299113
1628332200,3065.27,3071.45,3051.8,3058.5,12372.23195,12252.34480350001,89.26317282462244
1628333100,3058.51,3070.0,3054.84,3070.0,5777.38576,12180.85145050001,89.3154551870149
1628334000,3069.99,3073.18,3055.94,3066.42,13000.76416,12540.83764700001,88.8389723431138
1628334900,3066.42,3094.0,3060.01,3088.27,16669.29767,13184.704994000009,89.96528873461656
1628335800,3088.28,3089.11,3070.1,3082.77,8761.41043,13113.43611500001,86.73608528573195
1628336700,3082.78,3114.5,3073.55,3105.5,19004.62841,13819.751495500012,87.95316370186892
1628337600,3105.44,3147.22,3095.86,3130.13,36971.06166,15430.13508500001,89.05370843989768
1628338500,3130.13,3169.97,3125.13,3154.76,34476.45891,16950.750611500007,89.4117064964623
1628339400,3154.41,3171.0,3080.83,3104.44,50088.86111,19252.20655750001,69.20302301614562
1628340300,3104.6,3109.54,3068.0,3091.99,37535.6232,20791.65033200001,61.7808654588384
1628341200,3092.0,3092.07,3055.71,3072.7,22274.2399,21460.38723650001,56.27034109641143
1628342100,3072.69,3125.86,3070.0,3104.0,23246.777,22327.744736000008,56.90962099125358
1628343000,3103.99,3118.31,3082.72,3087.66,17894.64387,22944.027392000007,54.46428571428562
1628343900,3087.66,3087.66,3053.38,3057.03,15709.15094,23416.083414500008,49.73248407643316
1628344800,3057.16,3085.9,3056.89,3077.12,10825.33196,22177.82251200001,51.25644102491703
1628345700,3077.13,3096.9,3076.62,3086.6,7925.44315,21851.505622000008,53.488452496196906
1628346600,3086.6,3102.85,3074.0,3083.53,13176.17032,20591.45659150001,49.12371515196336
1628347500,3083.59,3088.0,3073.01,3083.01,9510.48121,20372.04870650001,50.04520114509572
1628348400,3083.01,3109.37,3067.44,3102.38,13413.2003,19321.17113950001,49.404852739203434
1628349300,3102.38,3107.24,3086.72,3097.58,9877.47896,18925.53204350001,43.282842874241574
1628350200,3097.58,3103.55,3090.02,3093.77,6272.01001,18620.52094650001,36.230640718833186
1628351100,3093.81,3096.49,3075.46,3082.97,7594.41987,18711.372652000013,44.10002748007687
1628352000,3082.97,3088.59,3032.0,3047.67,32283.07171,19675.48802950001,39.179687500000036
1628352900,3047.67,3057.13,2993.27,3014.41,37124.71239,20698.25876550001,36.677789459249425
1628353800,3014.5,3080.0,3013.23,3068.51,29652.57799,21742.81714350001,42.6543031005506
1628354700,3068.55,3100.0,3066.49,3090.25,18431.98667,21714.185056500013,50.524355184840296
1628355600,3090.24,3093.47,3061.05,3070.8,10858.91471,20408.57770900001,52.91997116077866
1628356500,3071.03,3074.9,3046.32,3059.39,17221.60418,19545.83497250001,46.09660516930122
1628357400,3059.38,3059.39,3029.01,3052.8,16375.45683,17860.16475850001,42.462759789492516
1628358300,3052.8,3065.0,3042.85,3047.77,6090.32965,16287.90008100001,42.094791758776154
1628359200,3047.77,3052.83,3029.44,3041.83,7944.57072,15571.416622000012,41.10967184801376
1628360100,3041.83,3062.14,3037.68,3056.68,5781.57645,14698.156594500011,39.93746697199221
1628361000,3056.68,3066.0,3048.4,3061.41,5405.08138,14073.678470000012,42.03339059953305
1628361900,3061.42,3074.0,3056.53,3057.0,5715.03561,13573.972703500014,41.922586881068504
1628362800,3057.0,3074.17,3053.85,3068.2,3474.7529,13206.443750500011,46.761106968992586
1628363700,3068.2,3069.77,3055.5,3063.38,3780.48997,12999.196091500013,53.97661114767378
1628364600,3063.38,3064.34,3039.63,3047.61,6470.06722,12663.89093650001,59.220173294823475
1628365500,3047.62,3083.67,3033.26,3075.02,7628.0548,12569.769616000012,52.1225953700684
1628366400,3075.0,3086.0,3057.27,3064.48,10172.32987,12407.726094500013,40.93563137530773
1628367300,3064.48,3086.0,3058.8,3084.99,5642.37252,12195.970772500012,54.95426297046284
1628368200,3084.99,3096.0,3080.0,3081.21,5387.01593,12151.721068500012,58.04690957368358
1628369100,3081.21,3083.89,3075.19,3079.63,3011.03481,11922.551815500012,60.27418243088005
1628370000,3079.63,3120.0,3073.79,3116.33,16128.4902,11114.822740000012,71.12919132149919
1628370900,3116.8,3126.0,3092.99,3115.32,9617.73508,9739.473874500012,73.35833704151075
1628371800,3115.32,3129.3,3108.3,3118.82,6926.55556,8603.172753000013,71.2866538777751
1628372700,3118.82,3122.0,3059.88,3071.82,17086.03322,8535.875080500015,52.765234022206975
1628373600,3071.28,3103.16,3063.07,3089.04,21296.52031,9057.755360500014,57.968563469956294
1628374500,3089.05,3098.91,3081.07,3095.51,4579.80668,8425.665485500014,56.95583515867775
1628375400,3095.52,3113.16,3090.01,3108.83,4696.06614,7841.695951000014,61.095649626483116
1628376300,3108.73,3108.74,3081.0,3087.66,6851.0594,7879.732438500015,59.52618809761666
1628377200,3087.81,3109.3,3087.81,3105.0,5495.72476,7757.290140500016,57.48975716998106
1628378100,3104.99,3124.0,3097.73,3114.4,7851.46894,7860.784765000016,62.54271356783927
1628379000,3114.4,3150.0,3114.4,3148.46,19019.71037,8541.516214500016,64.9306045636322
1628379900,3148.99,3170.0,3141.0,3160.31,25226.69565,9517.099216500015,67.92675188106249
1628380800,3160.48,3170.0,3135.06,3159.23,33934.98911,11040.111027000015,68.08104670179904
1628381700,3159.84,3189.99,3143.78,3149.63,32702.38039,12486.205548000016,58.62604911408151
1628382600,3149.63,3164.25,3131.56,3161.75,19873.73705,13156.389039500016,61.37265468084062
1628383500,3162.0,3184.98,3151.0,3161.17,13928.81748,13471.427173500017,60.52383082351772
1628384400,3161.16,3164.96,3137.0,3138.01,9645.16404,13445.068882000016,68.6587359756442
1628385300,3138.01,3144.04,3115.71,3126.01,11311.2349,13728.512001000016,60.73772872494927
1628386200,3126.01,3126.03,3093.84,3107.47,11516.48685,14034.985547000017,53.246118771034524
1628387100,3107.47,3121.85,3098.53,3108.24,7703.691,14269.618356500016,49.828158676530514
1628388000,3108.57,3108.57,3088.88,3092.23,6720.03482,13799.195587500017,51.37228995255545
1628388900,3092.03,3101.72,3072.55,3089.76,17333.13575,14184.965621000016,44.97494064890535
1628389800,3089.76,3104.67,3080.99,3087.18,7109.15471,14194.095578500015,40.60212677806923
1628390700,3087.18,3104.0,3084.02,3089.67,5449.60627,13612.274231000014,24.04415011037529
1628391600,3089.67,3110.52,3085.12,3109.77,4481.14272,12771.505351500016,29.201646090534993
1628392500,3109.78,3129.34,3108.0,3122.64,9623.39441,13023.684738000014,36.27428914397173
1628393400,3122.65,3122.65,3102.79,3114.55,5156.14438,13046.688650000016,36.689937775079684
1628394300,3114.56,3124.95,3108.16,3119.92,4027.57788,12905.514574000015,33.27201471646804
1628395200,3119.95,3136.99,3108.35,3126.84,6273.03633,12944.380152500014,36.933850955317055
1628396100,3126.57,3127.4,3115.4,3124.0,4254.49016,12764.531213500017,43.692030616839176
1628397000,3124.05,3126.08,3096.21,3103.63,8041.12654,12215.602022000014,40.62971026628702
1628397900,3103.64,3111.11,3094.0,3111.11,5365.93777,11222.564128000013,51.679586563307645
1628398800,3111.11,3119.79,3092.76,3115.8,5216.80283,9786.654814000012,53.36658354114733
1628399700,3115.8,3121.42,3109.54,3110.86,4228.955,8362.983544500012,59.20363600434745
1628400600,3110.52,3134.88,3107.37,3133.17,13815.76653,8060.085018500012,67.93060718711268
1628401500,3133.18,3139.85,3119.55,3130.32,9958.12543,7861.550416000013,67.77942631058376
1628402400,3130.33,3154.77,3130.32,3138.68,14043.94193,8081.489310500013,69.26645176507591
1628403300,3138.67,3170.0,3137.93,3159.06,14576.81768,8244.768449500012,69.33396093198408
1628404200,3159.05,3182.0,3150.44,3175.36,14403.87008,8389.137611000013,70.13750954927441
1628405100,3175.35,3184.87,3163.71,3167.07,14363.16348,8722.111235000013,70.03051106025936
1628406000,3167.25,3178.49,3151.07,3178.46,14083.08314,9090.263651000012,71.34626604434072
1628406900,3178.46,3187.0,3167.71,3169.31,10809.92769,8764.103248000012,65.2386078220308
1628407800,3169.32,3173.96,3149.05,3157.42,12029.92813,9010.141919000012,61.26010781671164
1628408700,3157.42,3157.42,3131.52,3137.84,10515.45723,9263.434467000014,61.58796829483101
1628409600,3137.85,3156.0,3135.0,3146.96,8272.34595,9452.994628500011,62.01005025125629
1628410500,3147.1,3150.0,3133.48,3144.7,5836.02065,9263.625940500013,59.84198338101066
1628411400,3144.7,3146.68,3130.25,3137.2,4670.71678,9239.35456050001,58.81644129066801
1628412300,3137.2,3144.96,3121.0,3124.12,6712.56697,9373.60401500001,46.771316446664216
1628413200,3124.13,3151.62,3121.0,3149.66,6914.21594,9405.66299550001,55.93834438712838
1628414100,3149.92,3160.0,3138.05,3147.01,6305.94692,9508.23583350001,52.65067141857074
1628415000,3147.0,3153.0,3132.12,3138.8,5168.56265,9364.60763900001,43.01186534216342
1628415900,3138.8,3140.71,3131.58,3139.64,3578.55751,9275.238626000011,36.20849420849402
1628416800,3139.65,3151.66,3125.16,3135.05,7729.72504,9400.884736500013,37.273449920508625
1628417700,3135.05,3135.06,3100.35,3105.03,14953.73967,9937.123970000011,24.57938101502445
1628418600,3105.03,3117.08,3081.34,3090.16,14947.47574,9993.709430500012,23.64302364302347
1628419500,3090.15,3107.49,3089.32,3101.99,8968.13635,9944.209976500011,31.534412685721712
1628420400,3101.95,3118.88,3093.67,3093.96,8840.40677,9684.033218500012,34.16341850729017
1628421300,3093.96,3115.25,3081.45,3106.28,10840.83231,9497.23395000001,35.649781289685336
1628422200,3106.27,3116.59,3098.74,3098.96,5385.2358,9046.30223600001,34.420980926430516
1628423100,3098.97,3109.03,3098.96,3101.3,4665.8812,8561.43812200001,37.32702626376738
1628424000,3101.31,3124.48,3095.14,3115.22,7117.50977,8213.159453500011,46.87675463222903
1628424900,3115.22,3137.8,3107.3,3136.69,10950.9789,8220.21201400001,45.31464489560008
1628425800,3136.69,3143.98,3120.83,3125.27,7483.44681,7992.887948000009,42.61448566381293
1628426700,3125.31,3144.86,3125.31,3137.27,6436.15224,7788.922698500009,49.49327680996218
1628427600,3137.42,3149.92,3128.53,3129.46,6805.68251,7715.58952650001,46.777257186273324
1628428500,3129.46,3137.0,3119.4,3122.48,5601.42716,7703.85985200001,46.079960082330146
1628429400,3122.48,3128.47,3108.0,3114.5,6584.9287,7799.57044800001,53.423964133342885
1628430300,3114.53,3119.0,3104.0,3116.5,5951.37418,7761.510808500012,60.500717588901345
1628431200,3116.2,3123.46,3099.12,3104.42,8238.22089,7827.711056000012,50.966817856290405
1628432100,3104.44,3104.44,3076.06,3080.07,13895.52228,8207.189824000012,45.108810479611286
1628433000,3080.07,3080.84,3031.82,3042.76,27658.0351,9331.663446500012,30.979758054856877
1628433900,3042.75,3059.0,3023.01,3027.5,17096.74303,10007.572722500012,29.573519323119136
1628434800,3027.51,3052.0,3023.86,3037.06,14151.91967,10328.682454000013,32.36521357197753
1628435700,3037.07,3048.98,3026.01,3034.38,9031.35159,10032.563050000012,26.34874195435938
1628436600,3034.38,3050.0,3014.7,3038.54,13889.14055,9979.646290500012,18.048050003255327
1628437500,3038.53,3048.0,3026.1,3030.77,8323.31915,9947.405430500014,18.48739495798311
1628438400,3030.77,3064.69,3010.19,3057.09,17401.10326,10375.440255000014,25.59357116766104
1628439300,3056.65,3069.98,3043.75,3052.73,9551.1267,10310.954974500017,26.142652820098245
1628440200,3052.73,3052.74,3023.42,3024.77,6779.14565,10380.650467000014,23.12558446559215
1628441100,3024.77,3033.35,3000.0,3009.1,17259.27483,11010.320148500014,22.18703820983743
1628442000,3009.11,3017.04,2969.01,2980.08,28944.2884,12101.659080000014,18.494226327944556
1628442900,2979.34,3003.39,2976.67,2992.77,11137.30123,12110.975196500014,24.287227672608346
1628443800,2992.76,3014.52,2992.76,3005.37,10881.3472,12280.870216000014,31.812426957537927
1628444700,3005.36,3008.98,2985.94,2988.68,6390.82544,12278.603876000014,35.36321316444725
1628445600,2988.68,3003.67,2976.22,2994.25,10056.16114,12441.127807500014,40.5027135104256
1628446500,2994.5,3006.32,2986.1,3000.0,4387.74904,12380.443901500012,39.17893015650552
1628447400,3000.0,3008.37,2984.0,2985.74,5728.93839,12337.644386000014,36.69729788863359
1628448300,2985.75,3000.52,2963.24,2975.74,11554.23192,12617.787273000013,33.35630234283899
1628449200,2975.72,2976.41,2950.0,2950.0,13978.30792,12904.791624500012,30.455403378018737
1628450100,2950.0,2989.21,2949.03,2988.15,12894.8944,12854.760230500013,34.22136775611098
1628451000,2988.15,2999.91,2974.49,2975.17,9331.51096,11938.434023500013,32.922318125770694
1628451900,2975.43,2986.0,2961.39,2984.44,7221.2426,11444.659002000011,40.32343202648883
1628452800,2984.78,2991.22,2962.0,2985.55,9053.7568,11189.750858500012,43.925088995511615
1628453700,2985.55,3023.68,2985.0,2996.72,17952.63492,11635.815025000013,54.727809978406604
1628454600,2996.72,2999.96,2975.0,2978.01,6114.75936,11247.095965500012,45.945054945055006
1628455500,2978.02,3005.0,2969.0,2990.3,7445.94413,11203.227214500012,45.85282624250103
1628456400,2990.49,3007.92,2983.01,2996.07,5323.68131,10599.356117000012,52.163728992211844
1628457300,2995.95,3021.23,2990.81,3019.99,6501.23804,10446.861684000012,56.80520304568526
1628458200,3020.0,3028.16,3010.77,3028.16,5424.87395,10379.148099000013,57.35094497232953
1628459100,3028.16,3038.34,3017.41,3036.01,5972.60779,9814.814747000011,63.57694592988729
1628460000,3036.01,3062.51,3030.81,3061.66,11574.81342,8946.340998000012,71.39655344157799
1628460900,3061.79,3065.0,3046.66,3055.43,6740.51882,8726.501877500012,79.08092900093793
1628461800,3055.44,3056.08,3028.81,3037.66,7795.00058,8572.184546500011,65.386288768724
1628462700,3037.68,3055.14,3037.09,3044.58,4704.02649,8487.844599000013,72.41490667183372
1628463600,3044.57,3064.96,3044.28,3052.46,5227.3037,8246.401727000011,72.16501564129312
1628464500,3052.47,3060.22,3030.0,3039.74,8069.27688,8430.47811900001,66.41623750378668
1628465400,3039.75,3051.54,3000.0,3010.06,12889.80899,8788.521649000011,53.63368925691877
1628466300,3010.05,3019.23,3003.0,3011.85,6558.77104,8538.748605000012,60.15362457993271
1628467200,3011.84,3035.0,2961.55,2970.87,30112.22,9345.444209000012,45.02636563763879
1628468100,2971.84,2980.0,2958.15,2959.28,19854.97369,9693.448173500012,40.855083271190644
1628469000,2959.28,2969.35,2930.0,2936.91,29453.37759,10699.541505000012,29.18837675350707
1628469900,2937.07,2945.12,2926.23,2933.78,25171.28105,11597.043427500012,25.745271381579027
1628470800,2933.79,2935.37,2900.0,2900.51,41280.17927,13208.364551000011,19.201745613237502
1628471700,2900.51,2932.18,2900.0,2925.37,13740.03401,12997.734505500011,18.910534239700667
1628472600,2925.37,2941.35,2911.04,2928.88,9415.50987,13162.772031000011,20.769621656580625
1628473500,2928.88,2934.72,2911.78,2916.11,5072.8938,13044.119514500013,21.260698917104122
1628474400,2916.11,2935.0,2911.88,2934.31,6386.21625,13097.246261500011,25.248035914702537
1628475300,2934.31,2938.08,2920.9,2929.24,5430.14623,13043.691671000011,21.987814858597694
1628476200,2929.25,2939.4,2923.21,2937.18,3584.76392,12951.686169500012,26.16657371258593
1628477100,2937.17,2947.21,2935.0,2945.18,10340.99892,13170.105726000013,33.23340913789532
1628478000,2945.18,2945.18,2927.49,2928.04,4549.00593,12818.815351500012,29.93343868218164
1628478900,2928.01,2940.67,2926.41,2939.77,3206.66887,12642.122854000012,41.34090655975053
1628479800,2939.77,2956.0,2939.23,2953.58,7037.04803,12604.225226500012,48.432343234323355
1628480700,2953.57,2963.0,2948.0,2948.31,5512.72731,12644.660267500014,53.460837887067434
1628481600,2948.3,2954.57,2932.0,2933.62,6502.8809,12708.439127500013,49.954612504254996
1628482500,2933.62,2943.19,2924.91,2941.9,5949.99955,12602.475261000014,63.680835591987794
1628483400,2941.9,2959.96,2941.17,2956.5,5964.4449,12256.207056500014,61.03822423941566
1628484300,2956.45,2961.0,2945.35,2954.47,3777.52183,12117.144596000016,59.170070952483215
1628485200,2954.47,2964.9,2950.51,2957.23,3821.69896,10802.618544000015,65.87399629400855
1628486100,2957.22,2961.18,2952.5,2957.27,2544.3886,9937.089289500018,60.30890804597697
1628487000,2957.27,2960.22,2939.26,2939.26,4557.53499,8692.297159500018,54.03057119871298
1628487900,2939.26,2944.1,2917.63,2935.34,9796.44832,7923.555523000019,49.23511805786511
1628488800,2935.34,2941.25,2914.0,2917.99,8121.47183,6265.620151000019,39.51245853583278
1628489700,2918.0,2921.43,2893.23,2903.43,20573.93339,6607.315120000018,40.314836678473036
1628490600,2903.43,2934.8,2901.11,2917.67,6821.26018,6477.602635500019,41.47113306576114
1628491500,2917.59,2929.48,2910.24,2922.71,5142.42689,6481.079290000018,37.22162430664804
1628492400,2922.69,2935.0,2922.58,2923.42,4019.13087,6362.725021000018,39.29278155381585
1628493300,2923.41,2928.05,2910.49,2919.19,5874.49212,6384.942315500018,43.1785950647633
1628494200,2919.19,2953.74,2913.38,2945.21,11080.2209,6759.715164500018,51.339972471864606
1628495100,2945.21,2955.18,2932.83,2944.11,9619.37033,6723.633735000018,44.36869375511327
1628496000,2944.11,2957.0,2937.5,2939.83,8927.74667,6942.570772000018,43.47942276857305
1628496900,2939.83,2943.0,2932.11,2939.68,5095.69592,7037.022124500018,41.99726402188778
1628497800,2939.67,2953.21,2939.3,2950.72,5366.15837,6953.477641500018,47.28553667633645
1628498700,2950.72,2974.38,2950.72,2957.71,8512.86089,7103.484320500019,58.41466751801499
1628499600,2958.0,2984.73,2950.2,2984.73,9466.97029,7251.688790000019,68.60543961425432
1628500500,2984.33,3065.0,2974.51,3027.81,36087.68501,8758.573063000018,84.65227817745797
1628501400,3027.81,3042.65,3016.59,3038.03,15505.76071,9235.63885350002,93.6672722553853
1628502300,3038.02,3049.09,3030.0,3040.38,18340.24442,9963.774983000018,93.1378752724459
1628503200,3040.45,3079.87,3040.45,3066.57,26117.40198,11078.560134000018,94.02619659689057
1628504100,3066.58,3075.0,3050.02,3063.21,12414.54701,11572.068054500018,92.0978136481357
1628505000,3063.21,3101.72,3060.74,3097.76,19458.55261,12317.11893550002,95.47237076648827
1628505900,3098.18,3108.74,3086.73,3101.69,18633.6878,12758.980909500018,94.89842763686428
1628506800,3101.23,3133.64,3089.39,3132.16,23885.10148,13547.162392000018,96.17443402249158
1628507700,3132.17,3141.64,3120.01,3124.3,19616.75216,13499.30333050002,94.51281308817147
1628508600,3124.17,3129.88,3106.99,3128.29,12266.60493,13771.57056800002,94.68372423596313
1628509500,3128.08,3136.56,3116.15,3133.42,11700.20402,14099.45942450002,94.53056449254177
1628510400,3133.41,3139.0,3100.0,3119.09,16733.6422,14735.18499100002,87.9753388554218
1628511300,3119.08,3122.67,3101.15,3117.52,9152.7291,14899.096840000018,85.49965246217188
1628512200,3117.52,3129.89,3109.29,3116.68,7478.97891,14719.034740500018,80.68927412114093
1628513100,3116.68,3133.58,3114.33,3131.32,8642.03196,14670.167822000018,81.26130956370214
1628514000,3131.52,3150.0,3113.0,3128.4,17729.8513,15110.273053500016,79.38309520630253
1628514900,3128.42,3136.98,3117.06,3135.92,6273.43525,15169.160020000014,76.44725802761035
1628515800,3135.92,3142.34,3127.96,3130.42,7633.21329,15282.51276600001,75.21951219512198
1628516700,3130.25,3133.4,3080.16,3095.52,20979.75828,15905.857635500011,49.16167664670649
1628517600,3095.86,3150.0,3095.05,3133.24,28782.78662,16871.648452000012,59.42409940856675
1628518500,3133.25,3152.2,3120.39,3122.93,14757.13756,15805.121079500012,46.865448617808866
1628519400,3122.94,3133.97,3111.0,3120.01,9674.28242,15513.54716500001,48.49251528568418
1628520300,3120.72,3128.01,3103.93,3110.81,14107.20811,15301.895349500011,44.07457627118646
1628521200,3110.81,3136.0,3110.01,3133.25,6519.05438,14321.977969500009,49.94842545962015
1628522100,3133.25,3141.34,3131.1,3139.48,5414.0373,13971.952484000012,56.5056473741305
1628523000,3139.48,3170.0,3132.51,3151.47,32842.5539,14641.152548500011,60.15676419553635
1628523900,3151.47,3172.0,3143.58,3166.61,18990.28557,14658.98243700001,63.76012787300893
1628524800,3166.62,3174.78,3134.0,3147.94,18403.66607,14384.910666500007,54.480750566159784
1628525700,3147.93,3162.66,3134.86,3137.39,9003.98844,13854.272480500009,52.327929980837894
1628526600,3137.99,3152.54,3128.08,3143.48,7505.23327,13616.203897500012,51.972242512783026
1628527500,3143.47,3159.67,3143.47,3157.32,7180.69858,13390.228625500013,56.725
1628528400,3157.33,3170.96,3140.16,3143.59,12867.43838,13196.918434500014,63.44013867919255
1628529300,3143.87,3156.58,3142.32,3152.73,4031.16727,12940.840343000014,56.48585690515813
1628530200,3152.71,3153.71,3137.44,3140.22,4521.12323,12792.947559000011,55.67071170875694
1628531100,3140.27,3147.85,3137.44,3138.97,4795.37042,12600.614482000014,56.28730600875429
1628532000,3138.98,3151.8,3138.97,3147.6,4594.27194,11943.835514000011,62.246188669196364
1628532900,3147.78,3155.83,3145.0,3152.84,4114.78014,11835.902758500011,57.36410796180738
1628533800,3152.48,3186.0,3147.41,3176.98,15874.48674,12247.966431000012,62.423800689106734
1628534700,3176.99,3183.51,3151.09,3162.63,10380.56335,11718.006684500013,53.640396659707804
1628535600,3162.64,3177.74,3154.07,3177.28,7227.9152,10640.263113500012,53.49172066234702
1628536500,3177.29,3178.12,3165.57,3169.74,4999.37286,10152.374878500012,57.6944797402229
1628537400,3169.74,3169.74,3154.04,3158.12,5527.08317,9945.014916000013,57.261963147200966
1628538300,3158.12,3163.96,3135.0,3147.74,9086.68442,9693.988731500012,51.44878247857425
1628539200,3147.74,3163.7,3145.9,3148.83,5623.73506,9649.222765500012,46.83845981976608
1628540100,3148.83,3164.27,3147.86,3150.93,4631.1362,9610.077710500012,52.99249836921056
1628541000,3150.94,3150.94,3091.0,3105.65,38636.90308,9899.795169500012,35.17445522106067
1628541900,3105.66,3107.46,3067.0,3070.58,19311.23337,9915.842559500012,30.798500055145126
1628542800,3070.58,3096.2,3045.22,3052.13,17723.79036,9881.848774000013,28.130351566435095
1628543700,3052.13,3065.42,3036.25,3057.23,15336.69854,10198.484279000017,26.829393364442904
1628544600,3057.0,3113.15,3056.91,3108.41,12963.82934,10471.414082500014,40.78024486407962
1628545500,3108.37,3109.0,3092.65,3097.48,6071.60027,10415.959167000014,32.5458856590849
1628546400,3097.96,3126.0,3088.22,3100.56,8229.2252,10184.048508000013,35.663140388968394
1628547300,3100.56,3113.71,3100.56,3105.03,4436.61399,10204.320844000013,32.48824470405739
1628548200,3105.03,3133.41,3105.03,3128.38,6045.23198,10280.526281500011,40.68887888338592
1628549100,3128.37,3149.98,3124.26,3146.5,8724.95521,10477.005521000014,47.458442694663184
1628550000,3146.01,3169.8,3140.07,3164.14,16615.97163,11078.090505500011,53.47663868396509
1628550900,3164.13,3178.97,3150.39,3158.31,11177.18211,11431.210604000013,51.9700748129676
1628551800,3158.31,3158.99,3139.63,3141.66,6387.46553,10956.859543500012,48.18342151675484
1628552700,3141.2,3170.0,3138.29,3160.52,6132.97107,10744.479929500012,61.994491321645604
1628553600,3160.51,3200.0,3125.12,3137.25,44208.61708,12593.515023500013,65.36670815470434
1628554500,3137.26,3158.98,3132.31,3153.11,12765.89737,12981.841249000012,73.55603247177386
1628555400,3153.34,3161.96,3112.29,3119.34,12065.75301,13308.774741000012,62.77930949343652
1628556300,3119.33,3129.48,3092.37,3122.57,13493.85743,13529.13339150001,53.629652414641725
1628557200,3122.79,3128.56,3100.0,3101.33,6310.15284,13563.454280500013,50.93733261917512
1628558100,3101.64,3119.42,3093.0,3114.17,7558.42347,13709.81864400001,53.16320364430812
1628559000,3114.17,3131.12,3112.84,3123.1,4800.54697,12018.000838500013,54.11448608770885
1628559900,3123.1,3140.0,3114.0,3131.16,6287.04156,11366.791248000012,50.68037200195784
1628560800,3131.61,3132.16,3115.68,3126.68,4883.4233,10724.772895000013,44.80226581348995
1628561700,3126.69,3135.71,3120.0,3135.28,4196.58429,10167.76718250001,42.05483977535526
1628562600,3135.29,3135.71,3123.69,3132.89,2851.2011,9662.135770500012,42.86676394657091
1628563500,3132.9,3144.73,3127.17,3142.02,4348.91632,9576.001573000012,50.10547287003403
1628564400,3142.03,3146.8,3130.06,3130.63,3627.93537,9345.937081500011,40.84196335559786
1628565300,3130.61,3135.03,3115.58,3118.05,5655.22866,9406.867815000009,43.704918032786985
1628566200,3118.05,3125.93,3107.11,3123.59,4626.80295,9335.94636350001,39.61879307919545
1628567100,3123.58,3123.58,3105.94,3115.39,2755.44716,9037.47096100001,48.30632021267463
1628568000,3115.39,3120.4,3100.58,3120.39,6366.18573,8524.981666000009,49.07923635749271
1628568900,3120.39,3128.93,3111.05,3124.0,3663.63018,8149.304069500009,61.25062034739447
1628569800,3124.01,3125.4,3105.34,3105.79,3709.21009,8015.39129750001,46.05163965322275
1628570700,3105.78,3116.47,3100.0,3100.0,8795.99374,8148.542431000011,38.78422994756278
1628571600,3100.0,3122.76,3089.42,3117.98,8459.64642,6361.093898000011,44.162976085031126
1628572500,3118.01,3137.0,3117.32,3126.02,8407.10156,6143.1541075000105,49.71664090674916
1628573400,3125.85,3134.63,3113.44,3118.09,4429.80976,5761.3569450000105,42.57707919509456
1628574300,3118.09,3124.1,3108.32,3112.77,4301.00892,5301.71451950001,41.5262803234502
1628575200,3112.63,3112.63,3100.82,3108.94,4700.47496,5221.23062550001,35.4170340327985
1628576100,3108.94,3119.42,3103.68,3108.26,4819.17631,5084.268267500011,39.11011586018894
1628577000,3108.26,3120.5,3106.13,3120.5,3854.87675,5036.984756500011,51.19663964051961
1628577900,3120.49,3128.3,3117.46,3121.82,4968.4627,4971.055813500011,49.09831889964341
1628578800,3122.07,3122.07,3101.88,3106.55,5073.43952,4980.556624500011,45.79927770385872
1628579700,3106.55,3116.6,3103.71,3116.34,3357.6729,4938.611055000011,48.159258249250186
1628580600,3116.34,3135.0,3110.6,3132.16,7554.33221,5173.767610500011,53.3382425135002
1628581500,3132.15,3147.78,3120.29,3141.21,17146.51249,5813.647419000011,65.66424907128969
1628582400,3141.2,3146.46,3130.17,3134.02,7726.25281,6018.563291000011,64.86108684256513
