,closes,actual,predicted
302,2932.28,0,0
303,2938.34,0,0
304,2934.56,0,0
305,2927.18,0,0
306,2933.34,0,0
307,2931.49,0,0
308,2930.02,0,0
309,2925.01,0,0
310,2925.58,0,0
311,2926.16,0,0
312,2932.69,0,0
313,2937.96,0,0
314,2940.95,0,0
315,2945.61,0,0
316,2957.69,0,0
317,2969.66,0,0
318,2972.55,0,0
319,2969.19,0,0
320,2964.72,0,0
321,2970.03,0,0
322,2971.29,0,0
323,2971.03,0,0
324,2971.99,0,0
325,2973.91,0,0
326,2971.26,0,0
327,2970.25,0,0
328,2969.87,0,0
329,2971.57,0,0
330,2966.33,0,0
331,2958.95,0,0
332,2962.03,0,0
333,2955.98,0,0
334,2956.38,0,0
335,2953.01,0,0
336,2947.29,0,0
337,2951.05,0,0
338,2952.51,0,0
339,2950.94,0,0
340,2957.04,0,0
341,2959.68,0,0
342,2959.08,0,0
343,2971.65,0,0
344,2974.85,0,0
345,2982.0,0,0
346,2976.54,0,0
347,2974.59,0,0
348,2972.02,0,0
349,2971.73,0,0
350,2968.12,0,0
351,2964.26,0,0
352,2958.78,0,0
353,2961.51,0,0
354,2954.59,0,0
355,2938.92,0,0
356,2939.56,0,0
357,2901.77,0,0
358,2897.47,0,1
359,2888.93,0,1
360,2869.51,0,1
361,2869.84,0,1
362,2876.34,0,1
363,2886.69,0,1
364,2895.24,0,1
365,2886.25,0,1
366,2899.56,0,1
367,2890.45,0,1
368,2895.0,0,1
369,2905.74,0,1
370,2909.33,0,0
371,2905.96,0,0
372,2914.02,0,0
373,2914.57,0,0
374,2915.6,0,0
375,2908.31,0,0
376,2913.59,0,0
377,2916.97,0,0
378,2913.31,0,0
379,2908.54,0,0
380,2909.65,0,0
381,2903.84,0,0
382,2900.24,0,0
383,2903.07,0,0
384,2907.89,0,0
385,2912.38,0,0
386,2918.88,0,0
387,2912.14,0,0
388,2899.74,0,0
389,2905.22,0,0
390,2913.4,0,0
391,2911.0,0,0
392,2915.33,0,0
393,2923.64,1,0
394,2941.3,0,0
395,2942.13,0,0
396,2939.99,0,0
397,2931.08,0,0
398,2933.88,0,0
399,2930.6,0,0
400,2935.64,0,0
401,2932.8,0,0
402,2935.59,0,0
403,2931.83,0,0
404,2931.17,0,0
405,2929.07,0,0
406,2928.4,0,0
407,2921.67,0,0
408,2925.33,0,0
409,2921.36,0,0
410,2918.19,0,0
411,2920.06,0,0
412,2923.57,0,0
413,2917.5,0,0
414,2920.18,0,0
415,2913.69,0,0
416,2911.8,0,0
417,2909.6,0,0
418,2918.01,0,0
419,2919.6,0,0
420,2924.29,0,0
421,2926.33,0,0
422,2925.7,0,0
423,2927.43,0,0
424,2921.21,0,0
425,2919.6,0,0
426,2918.27,0,0
427,2915.52,0,0
428,2924.15,0,0
429,2924.22,0,0
430,2926.25,0,0
431,2922.53,0,0
432,2927.61,0,0
433,2923.34,0,0
434,2918.72,0,0
435,2923.0,0,0
436,2926.94,0,0
437,2925.74,0,0
438,2926.37,0,0
439,2924.55,0,0
440,2921.16,0,0
441,2927.75,0,0
442,2917.63,0,0
443,2913.87,0,0
444,2912.11,0,0
445,2913.84,0,0
446,2917.03,0,0
447,2918.02,0,0
448,2916.56,0,0
449,2906.84,0,0
450,2906.99,0,0
451,2906.09,0,0
452,2912.32,0,0
453,2917.04,0,0
454,2914.35,0,0
455,2916.38,0,0
456,2911.02,0,0
457,2915.96,0,0
458,2914.71,0,0
459,2914.57,0,0
460,2910.93,0,0
461,2911.93,0,0
462,2906.93,0,0
463,2908.46,0,0
464,2911.41,0,0
465,2911.52,0,0
466,2922.31,0,0
467,2921.2,0,0
468,2921.65,0,0
469,2923.9,0,0
470,2924.66,0,0
471,2922.29,0,0
472,2921.37,0,0
473,2923.77,0,0
474,2923.98,0,0
475,2921.88,0,0
476,2916.54,0,0
477,2915.87,0,0
478,2915.21,0,0
479,2919.3,0,0
480,2918.47,0,0
481,2923.32,0,0
482,2923.09,0,0
483,2919.98,0,0
484,2913.44,0,0
485,2926.52,0,0
486,2927.24,0,0
487,2925.99,0,0
488,2919.71,0,0
489,2927.66,0,0
490,2927.31,0,0
491,2929.58,0,0
492,2927.14,0,0
493,2923.01,0,0
494,2928.32,0,0
495,2920.93,0,0
496,2923.91,0,0
497,2924.39,0,0
498,2922.09,0,0
499,2923.82,0,0
500,2923.05,0,0
501,2922.9,0,0
502,2918.25,0,0
503,2922.36,0,0
504,2919.04,0,0
505,2918.11,0,0
506,2916.77,0,0
507,2913.16,0,0
508,2909.09,0,0
509,2912.69,0,0
510,2918.38,0,0
511,2916.74,0,0
512,2917.38,0,0
513,2926.22,0,0
514,2931.84,0,0
515,2935.45,0,0
516,2929.83,0,0
517,2931.16,0,0
518,2931.23,0,0
519,2930.33,0,0
520,2928.91,0,0
521,2928.46,0,0
522,2932.96,0,0
523,2934.95,0,0
524,2940.65,0,0
525,2941.71,0,0
526,2942.01,0,0
527,2938.71,0,0
528,2934.7,0,0
529,2932.14,0,0
530,2931.38,0,0
531,2934.72,0,0
532,2933.7,0,0
533,2935.88,0,0
534,2932.77,0,0
535,2941.06,0,0
536,2939.62,0,0
537,2933.2,0,0
538,2934.99,0,0
539,2937.75,0,0
540,2942.27,0,0
541,2935.33,0,0
542,2935.0,0,0
543,2933.65,0,0
544,2939.42,0,0
545,2939.98,0,0
546,2944.53,0,0
547,2943.49,0,0
548,2947.84,0,0
549,2944.31,0,0
550,2940.2,0,0
551,2938.33,0,0
552,2940.15,0,0
553,2941.0,0,0
554,2941.09,0,0
555,2943.67,0,0
556,2943.73,0,0
557,2941.84,0,0
558,2938.68,0,0
559,2940.74,0,0
560,2936.06,0,0
561,2920.82,0,0
562,2924.97,0,0
563,2923.08,0,0
564,2918.18,0,0
565,2917.62,1,0
566,2932.98,0,0
567,2939.56,0,0
568,2937.49,0,0
569,2938.72,0,0
570,2929.74,0,0
571,2933.81,0,0
572,2936.43,0,0
573,2936.77,0,0
574,2931.7,0,0
575,2934.26,0,0
576,2930.71,0,0
577,2924.26,0,0
578,2919.75,0,0
579,2901.64,0,0
580,2900.22,0,0
581,2895.89,0,0
582,2898.01,0,0
583,2900.47,0,0
584,2888.87,0,0
585,2889.26,0,0
586,2885.02,0,0
587,2881.81,0,0
588,2884.89,0,0
589,2886.0,0,0
590,2889.6,0,0
591,2876.25,0,0
592,2873.27,0,0
593,2873.29,0,0
594,2876.68,0,0
595,2882.52,0,0
596,2881.97,0,0
597,2887.42,0,0
598,2885.63,0,0
599,2888.47,0,0
600,2889.01,0,0
601,2884.91,0,0
602,2888.11,0,0
603,2891.55,0,0
604,2900.56,0,0
605,2899.76,0,0
606,2896.58,0,0
607,2893.34,0,0
608,2896.94,0,0
609,2886.78,0,0
610,2853.95,0,0
611,2849.0,0,0
612,2848.37,0,0
613,2851.97,0,0
614,2850.66,0,0
615,2858.9,0,0
616,2858.61,0,0
617,2856.17,0,0
618,2861.86,0,0
619,2863.99,0,0
620,2858.68,0,0
621,2848.19,0,0
622,2850.72,0,0
623,2840.37,0,0
624,2853.22,0,0
625,2854.26,0,0
626,2856.97,0,0
627,2858.99,0,0
628,2865.77,0,0
629,2868.4,0,0
630,2879.73,0,0
631,2887.18,0,0
632,2893.67,0,0
633,2893.0,0,0
634,2892.1,0,0
635,2889.4,0,0
636,2890.81,0,0
637,2891.38,0,0
638,2902.86,0,0
639,2903.92,0,0
640,2896.31,0,0
641,2891.03,0,0
642,2884.8,0,0
643,2886.31,0,0
644,2878.74,0,0
645,2879.31,0,0
646,2877.56,0,0
647,2883.57,0,0
648,2883.16,0,0
649,2883.13,0,0
650,2873.67,0,0
651,2878.57,0,0
652,2880.52,0,0
653,2882.1,0,0
654,2890.13,0,0
655,2886.09,0,0
656,2890.22,0,0
657,2887.81,0,0
658,2890.5,0,0
659,2887.1,0,0
660,2894.3,0,0
661,2893.43,0,0
662,2902.14,0,0
663,2882.62,0,0
664,2874.65,0,0
665,2872.19,0,0
666,2887.14,0,0
667,2871.58,0,0
668,2876.61,0,0
669,2870.04,0,0
670,2879.0,0,0
671,2880.68,0,0
672,2887.72,0,0
673,2887.74,0,0
674,2871.13,0,0
675,2867.32,0,0
676,2873.23,0,0
677,2882.06,0,0
678,2888.93,0,0
679,2870.23,0,0
680,2869.78,0,0
681,2867.32,0,0
682,2875.36,0,0
683,2864.91,0,0
684,2868.93,0,0
685,2864.41,0,0
686,2870.34,0,0
687,2864.82,0,0
688,2869.38,0,0
689,2874.13,0,0
690,2874.77,0,0
691,2856.0,0,0
692,2848.38,0,0
693,2848.44,0,0
694,2841.74,0,0
695,2842.27,0,0
696,2844.23,0,0
697,2846.52,0,0
698,2839.53,0,0
699,2847.67,0,0
700,2851.58,0,0
701,2851.01,0,0
702,2857.44,0,0
703,2854.33,0,0
704,2860.0,0,0
705,2853.11,0,0
706,2854.82,0,0
707,2854.78,0,0
708,2846.85,0,0
709,2845.24,0,0
710,2844.48,0,0
711,2850.55,0,0
712,2852.19,0,0
713,2853.39,0,0
714,2857.86,0,0
715,2858.46,0,0
716,2856.31,0,0
717,2859.02,0,0
718,2865.25,0,0
719,2865.39,0,0
720,2867.21,0,0
721,2865.3,0,0
722,2865.64,0,0
723,2863.26,0,0
724,2859.52,0,0
725,2864.44,0,0
726,2860.3,0,0
727,2863.08,0,0
728,2863.56,0,0
729,2864.99,0,0
730,2861.8,0,0
731,2861.46,0,0
732,2860.56,0,0
733,2863.16,0,0
734,2866.24,0,0
735,2866.4,0,0
736,2867.65,0,0
737,2867.0,0,0
738,2862.02,0,0
739,2861.41,0,0
740,2860.51,0,0
741,2859.98,0,0
742,2856.53,0,0
743,2853.35,0,0
744,2852.39,0,0
745,2845.7,0,0
746,2847.9,0,0
747,2850.97,0,0
748,2845.52,0,0
749,2850.54,0,0
750,2858.68,0,0
751,2854.41,0,0
752,2851.51,0,0
753,2854.41,0,0
754,2856.1,0,0
755,2852.13,0,0
756,2864.31,0,0
757,2869.48,0,0
758,2871.7,0,0
759,2867.3,0,0
760,2871.0,0,0
761,2874.61,0,0
762,2869.78,0,0
763,2868.55,0,0
764,2868.41,0,0
765,2869.4,0,0
766,2868.87,0,0
767,2871.8,0,0
768,2868.68,0,0
769,2880.97,0,0
770,2883.06,0,0
771,2884.56,0,0
772,2887.51,0,0
773,2885.74,0,0
774,2882.76,0,0
775,2880.6,0,0
776,2872.68,0,0
777,2868.83,0,0
778,2863.34,0,0
779,2866.65,0,0
780,2862.46,0,0
781,2860.98,0,0
782,2858.61,0,0
783,2856.56,0,0
784,2858.58,0,0
785,2855.94,0,0
786,2860.0,0,0
787,2862.43,0,0
788,2860.63,0,0
789,2860.73,0,0
790,2858.82,0,0
791,2855.29,0,0
792,2853.67,0,0
793,2853.12,0,0
794,2858.66,0,0
795,2855.54,0,0
796,2861.92,0,0
797,2865.9,0,0
798,2859.58,0,0
799,2864.11,0,0
800,2864.03,0,0
801,2859.16,0,0
802,2864.83,0,0
803,2862.24,0,0
804,2869.77,0,0
805,2872.21,0,0
806,2872.5,0,0
807,2873.67,0,0
808,2871.62,0,0
809,2868.43,0,0
810,2870.52,0,0
811,2872.84,0,0
812,2875.55,0,0
813,2871.25,0,0
814,2876.14,0,0
815,2876.08,0,0
816,2869.44,0,0
817,2873.48,0,0
818,2874.39,0,0
819,2874.39,0,0
820,2868.81,0,0
821,2864.68,0,0
822,2861.04,0,0
823,2859.51,0,0
824,2867.83,0,0
825,2868.17,1,0
826,2891.47,0,0
827,2903.4,0,0
828,2906.15,0,0
829,2915.28,0,0
830,2927.56,0,0
831,2924.48,0,0
832,2931.38,0,0
833,2925.64,0,0
834,2927.36,0,0
835,2934.01,0,0
836,2943.18,0,1
837,2939.17,0,1
838,2935.68,0,1
839,2924.26,0,0
840,2929.16,0,0
841,2938.75,0,0
842,2937.16,0,0
843,2941.99,0,0
844,2944.19,0,0
845,2953.08,0,0
846,2952.95,0,0
847,2959.59,0,0
848,2953.31,0,0
849,2945.7,0,0
850,2942.16,0,0
851,2943.4,0,0
852,2944.76,0,0
853,2948.15,0,0
854,2938.91,0,0
855,2934.65,0,0
856,2939.0,0,0
857,2941.94,0,0
858,2935.93,0,0
859,2937.26,0,0
860,2933.07,0,0
861,2924.41,0,0
862,2924.07,0,0
863,2932.1,0,0
864,2935.23,0,0
865,2932.9,0,0
866,2936.51,0,0
867,2942.57,0,0
868,2940.65,0,0
869,2934.71,0,0
870,2945.62,0,0
871,2947.48,0,0
872,2953.46,0,0
873,2956.01,0,0
874,2956.57,0,0
875,2953.62,0,0
876,2958.78,0,0
877,2955.09,0,0
878,2949.95,0,0
879,2950.0,0,0
880,2949.95,0,0
881,2949.73,0,0
882,2951.47,0,0
883,2948.94,0,0
884,2957.4,0,0
885,2946.07,0,0
886,2941.78,0,0
887,2944.56,0,0
888,2945.81,0,0
889,2943.36,0,0
890,2944.26,0,0
891,2946.14,0,0
892,2947.1,0,0
893,2944.08,0,0
894,2949.02,0,0
895,2928.96,0,0
896,2933.94,0,0
897,2932.07,0,0
898,2932.3,0,0
899,2931.62,0,0
900,2928.61,0,0
901,2907.65,0,0
902,2907.77,0,0
903,2891.92,0,0
904,2875.14,0,0
905,2878.21,0,1
906,2874.49,0,1
907,2865.85,0,1
908,2871.04,0,1
909,2874.71,0,1
910,2886.2,0,1
911,2883.99,0,0
912,2879.36,0,0
913,2882.41,0,0
914,2879.64,0,0
915,2882.27,0,0
916,2875.08,0,0
917,2876.36,0,0
918,2868.68,0,0
919,2880.22,0,0
920,2879.99,1,0
921,2896.93,0,0
922,2896.99,0,0
923,2899.73,0,0
924,2902.4,0,0
925,2897.2,0,0
926,2895.55,0,0
927,2898.88,0,0
928,2897.01,0,0
929,2899.28,0,0
930,2898.75,0,0
931,2895.78,0,0
932,2893.23,0,0
933,2894.3,0,0
934,2894.96,0,0
935,2896.39,0,0
936,2902.28,1,0
937,2920.73,0,0
938,2914.17,0,0
939,2919.2,0,0
940,2925.32,0,0
941,2937.69,0,0
942,2941.99,0,0
943,2940.96,0,0
944,2943.7,0,0
945,2942.46,0,0
946,2939.74,0,0
947,2937.61,0,0
948,2933.81,0,0
949,2936.29,0,0
950,2941.21,0,0
951,2946.79,0,0
952,2944.16,0,0
953,2940.06,0,0
954,2937.0,0,0
955,2940.24,0,0
956,2938.81,0,0
957,2936.58,0,0
958,2935.69,0,0
959,2933.1,0,0
960,2930.21,0,0
961,2931.76,0,0
962,2929.75,0,0
963,2934.11,0,0
964,2939.53,0,0
965,2930.88,0,0
966,2928.65,0,0
967,2931.22,0,0
968,2927.41,0,0
969,2920.85,0,0
970,2917.96,0,0
971,2915.78,0,0
972,2915.09,0,0
973,2914.77,0,0
974,2920.41,0,0
975,2918.65,0,0
976,2917.32,0,0
977,2915.3,0,0
978,2922.72,0,0
979,2929.23,0,0
980,2941.79,1,0
981,2975.28,1,0
982,3015.11,0,1
983,3012.41,0,1
984,3011.95,0,1
985,3013.26,0,1
986,3021.0,0,1
987,3029.05,0,1
988,3024.14,0,1
989,3015.86,0,1
990,3019.39,0,1
991,3021.28,0,1
992,3022.05,0,1
993,3024.33,0,1
994,3026.92,0,1
995,3031.72,0,1
996,3034.65,0,1
997,3030.32,0,1
998,3028.96,0,1
999,3026.03,0,0
1000,3025.49,0,0
1001,3029.17,0,0
1002,3024.68,0,0
1003,3022.48,0,0
1004,3026.34,0,0
1005,3025.11,0,0
1006,3026.93,0,0
1007,3028.98,0,0
1008,3024.78,0,0
1009,3024.63,0,0
1010,3025.12,0,0
1011,3032.84,0,0
1012,3025.57,0,0
1013,3021.32,0,0
1014,3021.28,0,0
1015,3021.37,0,0
1016,3019.19,0,0
1017,3016.99,0,0
1018,3013.28,0,0
1019,3014.68,0,0
1020,3015.71,0,0
1021,3013.83,0,0
1022,3014.57,0,0
1023,3014.38,0,0
1024,3013.72,0,0
1025,3016.74,0,0
1026,3016.35,0,0
1027,3016.25,0,0
1028,3017.51,0,0
1029,3014.43,0,0
1030,3014.76,0,0
1031,3014.12,0,0
1032,3015.67,0,0
1033,3015.47,0,0
1034,3014.11,0,0
1035,3018.37,0,0
1036,3020.56,0,0
1037,3023.3,0,0
1038,3023.03,0,0
1039,3020.03,0,0
1040,3023.76,0,0
1041,3022.78,0,0
1042,3025.54,0,0
1043,3025.83,0,0
1044,3030.57,0,0
1045,3035.45,0,0
1046,3031.57,0,0
1047,3029.72,0,0
1048,3031.34,0,0
1049,3030.39,0,0
1050,3032.12,0,0
1051,3031.01,0,0
1052,3037.37,0,0
1053,3038.77,0,0
1054,3046.0,0,0
1055,3049.4,0,0
1056,3053.74,0,0
1057,3051.43,0,0
1058,3049.45,0,0
1059,3042.67,1,0
1060,3059.37,0,0
1061,3058.05,0,0
1062,3063.46,0,0
1063,3066.34,0,0
1064,3066.96,0,0
1065,3075.79,0,0
1066,3084.44,0,0
1067,3072.11,0,0
1068,3076.38,0,0
1069,3073.61,0,0
1070,3078.17,0,0
1071,3079.29,0,0
1072,3076.49,0,0
1073,3076.03,0,0
1074,3084.1,0,0
1075,3082.6,0,0
1076,3079.02,0,0
1077,3081.78,0,0
1078,3086.52,0,0
1079,3092.45,0,0
1080,3093.64,0,0
1081,3094.32,0,0
1082,3098.38,0,0
1083,3090.39,0,0
1084,3088.72,0,0
1085,3087.43,0,0
1086,3097.59,0,0
1087,3097.18,0,0
1088,3099.57,0,0
1089,3104.99,0,0
1090,3108.08,0,0
1091,3106.23,0,0
1092,3105.21,0,0
1093,3098.47,0,0
1094,3106.77,0,0
1095,3107.8,0,0
1096,3100.3,0,0
1097,3096.91,0,0
1098,3097.88,0,0
1099,3096.27,0,0
1100,3091.76,0,0
1101,3093.48,0,0
1102,3096.8,0,0
1103,3102.0,0,0
1104,3110.33,0,0
1105,3105.89,0,0
1106,3094.84,0,0
1107,3090.01,0,0
1108,3096.24,0,0
1109,3097.87,0,0
1110,3097.22,0,0
1111,3096.63,0,0
1112,3098.49,0,0
1113,3103.0,0,0
1114,3101.62,0,0
1115,3101.7,0,0
1116,3108.95,0,0
1117,3109.85,0,0
1118,3109.97,0,0
1119,3114.99,0,0
1120,3113.93,0,0
1121,3118.39,0,0
1122,3113.95,0,0
1123,3106.47,0,0
1124,3105.01,0,0
1125,3100.69,0,0
1126,3097.49,0,0
1127,3107.37,0,0
1128,3112.58,0,0
1129,3108.21,0,0
1130,3109.76,0,0
1131,3110.54,0,0
1132,3123.53,0,0
1133,3126.12,0,0
1134,3134.58,0,0
1135,3132.65,0,0
1136,3116.05,0,0
1137,3125.01,0,0
1138,3133.48,0,0
1139,3131.18,0,0
1140,3123.01,0,0
1141,3120.05,0,0
1142,3119.18,0,0
1143,3118.82,0,0
1144,3121.1,0,0
1145,3112.93,0,0
1146,3106.23,0,0
1147,3107.99,0,0
1148,3115.0,0,0
1149,3112.33,0,0
1150,3114.01,0,0
1151,3119.5,0,0
1152,3128.52,0,0
1153,3121.64,0,0
1154,3122.6,0,0
1155,3127.53,0,0
1156,3125.37,0,0
1157,3133.86,0,0
1158,3123.7,0,0
1159,3113.2,0,0
1160,3111.0,0,0
1161,3116.72,0,0
1162,3114.09,0,0
1163,3109.49,0,0
1164,3109.05,0,0
1165,3112.69,0,0
1166,3113.68,0,0
1167,3110.27,0,0
1168,3111.83,0,0
1169,3116.93,0,0
1170,3093.64,0,0
1171,3093.28,0,0
1172,3091.23,0,0
1173,3091.71,0,0
1174,3097.17,0,0
1175,3098.21,0,0
1176,3092.17,0,0
1177,3092.72,0,0
1178,3097.36,0,0
1179,3096.36,0,0
1180,3101.78,0,0
1181,3098.28,0,0
1182,3096.61,1,0
1183,3114.29,0,0
1184,3118.69,0,0
1185,3113.92,0,0
1186,3115.76,0,0
1187,3115.36,0,0
1188,3119.66,0,0
1189,3115.25,0,0
1190,3117.76,0,0
1191,3113.75,0,0
1192,3114.46,0,0
1193,3115.38,0,0
1194,3119.0,0,0
1195,3112.31,0,0
1196,3112.63,0,0
1197,3111.74,0,0
1198,3113.89,0,0
1199,3111.95,0,0
1200,3118.1,0,0
1201,3110.37,0,0
1202,3109.34,0,0
1203,3113.29,0,0
1204,3116.15,0,0
1205,3116.87,0,0
1206,3110.51,0,0
1207,3110.68,0,0
1208,3114.0,0,0
1209,3108.53,0,0
1210,3110.79,0,0
1211,3110.82,0,0
1212,3105.71,0,0
1213,3111.23,0,0
1214,3112.94,0,0
1215,3113.55,0,0
1216,3108.56,0,0
1217,3110.59,0,0
1218,3108.07,0,0
1219,3098.82,0,0
1220,3098.72,0,0
1221,3094.98,0,0
1222,3096.0,0,0
1223,3096.03,0,0
1224,3097.7,0,0
1225,3099.54,0,0
1226,3096.62,0,0
1227,3099.77,0,0
1228,3103.3,0,0
1229,3113.66,0,0
1230,3115.91,0,0
1231,3119.12,0,0
1232,3128.77,0,0
1233,3140.47,0,0
1234,3146.5,0,0
1235,3135.73,0,0
1236,3134.17,0,0
1237,3132.05,0,0
1238,3125.7,0,0
1239,3125.16,0,0
1240,3128.54,0,0
1241,3132.93,0,0
1242,3144.18,0,0
1243,3148.27,0,0
1244,3161.69,0,0
1245,3166.31,1,0
1246,3191.37,0,0
