time,open,high,low,close,Volume,Volume MA
1637539200,5.39,5.39,5.38,5.389342,685.99634169,NaN
1637539500,5.384192,5.399238,5.361256,5.361256,1307.32017065,NaN
1637539800,5.362603,5.376849,5.349121,5.349121,624.82400396,NaN
1637540100,5.349121,5.349789,5.326289,5.346581,971.63245783,NaN
1637540400,5.346581,5.367092,5.346581,5.367092,206.53098346,NaN
1637540700,5.367855,5.370759,5.327992,5.329361,129.93698225,NaN
1637541000,5.338987,5.341,5.306652,5.319163,761.63380988,NaN
1637541300,5.319163,5.319163,5.312678,5.312678,50.03059,NaN
1637541600,5.306627,5.310965,5.301879,5.309685,34.40579464,NaN
1637541900,5.303706,5.310965,5.300462,5.305155,346.1707665,NaN
1637542200,5.300193,5.300193,5.296469,5.296469,386.32938373,NaN
1637542500,5.296469,5.305159,5.29312,5.296533,66.73524697,NaN
1637542800,5.29312,5.305,5.291399,5.291467,96.90576537,NaN
1637543100,5.30248,5.30248,5.280358,5.287702,2927.18351201,NaN
1637543400,5.2885,5.2885,5.279064,5.28288,149.9250705,NaN
1637543700,5.278559,5.281695,5.25269,5.25269,1969.3636555,NaN
1637544000,5.252448,5.283305,5.25,5.283305,2190.75373153,NaN
1637544300,5.283753,5.299282,5.283753,5.299282,107.51491092,NaN
1637544600,5.299645,5.299776,5.283914,5.299776,160.88304941,NaN
1637544900,5.29951,5.299515,5.282986,5.282986,7.76216333,659.0919195065
1637545200,5.280096,5.298058,5.269627,5.278037,718.32519141,660.7083619924999
1637545500,5.277156,5.304522,5.277156,5.282986,99.06924756,600.295815838
1637545800,5.280095,5.289665,5.270389,5.270389,175.41584328,577.8254078039998
1637546100,5.274188,5.29095,5.271725,5.29095,552.90979354,556.8892745894999
1637546400,5.283926,5.288226,5.275291,5.284098,589.40602647,576.03302674
1637546700,5.281963,5.2875,5.27524,5.275249,223.20924272,580.6966397635
1637547000,5.27879,5.280062,5.27879,5.27879,29.82688653,544.106293596
1637547300,5.27879,5.280157,5.275248,5.275248,29.02902262,543.0562152269999
1637547600,5.275248,5.275248,5.25,5.25,3345.16425676,708.5941383329998
1637547900,5.25,5.257454,5.233934,5.233934,4114.67780907,897.0194904614998
1637548200,5.237368,5.250178,5.232077,5.239424,1373.17240307,946.3616414284998
1637548500,5.250178,5.251372,5.241771,5.251372,180.44252067,952.0470051134996
1637548800,5.246054,5.254979,5.246054,5.254979,0.684594,947.2359465449996
1637549100,5.254979,5.259784,5.238187,5.238187,353.86393512,818.5699677004995
1637549400,5.256144,5.25769,5.256144,5.25769,60.67668896,814.1075486234996
1637549700,5.259784,5.273478,5.249295,5.249295,445.75574107,737.9271529019995
1637550000,5.245663,5.252448,5.240012,5.252448,844.62696753,670.6208147019995
1637550300,5.245438,5.251763,5.23685,5.24874,1829.93545713,756.7418420124995
1637550600,5.24965,5.256144,5.237049,5.256144,371.58454849,767.2769169664996
1637550900,5.237198,5.256144,5.237198,5.256144,673.63857022,800.5707373109996
1637551200,5.25808,5.26092,5.244098,5.2445,229.07711118,776.1083332994996
1637551500,5.244501,5.260918,5.242503,5.242503,169.06062919,779.6079023809996
1637551800,5.242803,5.251598,5.231925,5.231925,182.29567504,779.9518939689996
1637552100,5.24619,5.269407,5.230537,5.268751,454.87691293,775.0502499384995
1637552400,5.270484,5.275796,5.261483,5.261483,459.29929303,768.5449132664996
1637552700,5.261483,5.28065,5.261483,5.268171,148.66258593,764.8175804269996
1637553000,5.279048,5.28922,5.263601,5.263601,82.37899187,767.4451856939996
1637553300,5.27243,5.27243,5.27064,5.27064,13.58462044,766.6729655849997
1637553600,5.261176,5.26628,5.254574,5.254574,83.25556828,603.5775311609997
1637553900,5.26504,5.270264,5.253521,5.270264,6.27021012,398.1571512134997
1637554200,5.260285,5.270264,5.260285,5.260285,0.593619,329.5282120099997
1637554500,5.260285,5.270264,5.243766,5.243766,252.47034301,333.1296031269997
1637554800,5.24661,5.2657,5.24545,5.257714,457.59012145,355.9748794994997
1637555100,5.264593,5.27129,5.25095,5.27129,177.66757798,347.16506164249967
1637555400,5.255861,5.255861,5.250951,5.250951,318.430399,360.0527471444997
1637555700,5.250951,5.264088,5.240016,5.240016,386.99831881,357.11487603149965
1637556000,5.256559,5.259784,5.24253,5.259784,93.2750185,319.54727857999967
1637556300,5.24814,5.263696,5.244971,5.244972,14.21099446,228.76105544649963
1637556600,5.244972,5.255529,5.241241,5.241241,1023.72707369,261.3681817064996
1637556900,5.245399,5.245399,5.219892,5.219892,619.60308732,258.6664075614996
