,RSI,MACD,MACDSIGNAL,MACDHIST,BBW,OBV,Label
65,23.239563740455573,-3.3730301801815585,-2.324259273904486,-1.0487709062770727,0.1068225249847929,0.7697504561329458,1
66,29.441604121115873,-3.5475891637538552,-2.5689252518743597,-0.9786639118794955,0.10849844511791085,0.7785263386347436,0
67,28.954894341986208,-3.6710460407553,-2.789349409650548,-0.8816966311047523,0.10630687858811955,0.7764940310616554,1
68,35.0742262415544,-3.582346488083658,-2.94794882533717,-0.6343976627464882,0.09634657984590372,0.7776863337042587,1
69,40.69730629722281,-3.325247448377013,-3.0234085499451386,-0.3018388984318743,0.08121521096672561,0.7784922936174521,1
70,45.01728745695536,-2.9622752953491727,-3.0111818990259454,0.048906603676772686,0.07327431612800472,0.7792959869794682,1
71,45.947442998350766,-2.6170147732295845,-2.932348473866673,0.31533370063708865,0.07019810681843915,0.7799513475171203,0
72,43.7440980109486,-2.391673739964972,-2.824213527086333,0.4325397871213612,0.06966908390937337,0.7791711423529485,0
73,40.97521661338215,-2.285988614301914,-2.716568544529449,0.43057993022753527,0.06350223525492699,0.7784643824744345,1
74,47.929794760988166,-1.9848850131211293,-2.570231838247785,0.5853468251266558,0.05763970973386385,0.7794852149857535,1
75,51.7175313244266,-1.6074974621888032,-2.3776849630359886,0.7701875008471855,0.054224827743074695,0.7805079577838043,1
76,55.55021034879959,-1.162678184824017,-2.1346836073935944,0.9720054225695773,0.054748976271531975,0.7812870420314858,1
77,57.731464225111104,-0.7219488001665013,-1.8521366459481758,1.1301878457816745,0.05677367430792871,0.7821985755126714,0
78,50.4589004045805,-0.5838052788521964,-1.59847037252898,1.0146650936767836,0.05496526967306998,0.7812852666201322,0
79,43.79187570998981,-0.7106295253565804,-1.4209022030945,0.7102726777379196,0.05298082781109938,0.7800395323710073,0
80,40.62495413885976,-0.9343165615027829,-1.3235850747761566,0.38926851327337375,0.05278161177605511,0.7793658599483345,1
81,42.32952261312481,-1.0486660449619194,-1.2686012688133093,0.21993522385138986,0.05276534685913469,0.7799359437816895,1
82,49.010590323142935,-0.9133140329145135,-1.19754382163355,0.2842297887190366,0.05318231385912046,0.7810019606194286,1
83,51.97287164342394,-0.6915617268045935,-1.0963474026677589,0.4047856758631654,0.05488381850240565,0.781945814755002,0
84,51.26817384559688,-0.5330770228515576,-0.9836933267045186,0.45061630385296103,0.054241059297803644,0.7811114251540102,1
85,52.20669604089762,-0.37172203231466483,-0.8612990678265479,0.48957703551188303,0.047123617789204944,0.7818014309312546,1
86,54.36655409052386,-0.17007100517230356,-0.723053455295699,0.5529824501233954,0.04351652392159363,0.7825194676810359,1
87,61.64451593732863,0.266664939229031,-0.525109776390753,0.791774715619784,0.04407237216667966,0.7833467653089511,0
88,58.24274134118006,0.5116670046236322,-0.3177544201878759,0.8294214248115082,0.043675079040253736,0.7822646155489754,1
89,59.0066283548731,0.7273048962615576,-0.1087425568979892,0.8360474531595468,0.04577034376594172,0.783432123690768,0
90,58.75634907549547,0.8815818210919133,0.0893223186999913,0.792259502391922,0.048382394961321275,0.7827213014303431,1
91,60.42834319676832,1.051438878197132,0.2817456305994195,0.7696932475977125,0.05171395362697804,0.7839285822255103,1
92,60.82128632811289,1.18609681321459,0.4626158671224536,0.7234809460921363,0.05343308036913249,0.784720612897448,0
93,58.75167170055714,1.233408906880868,0.6167744750741365,0.6166344318067315,0.0512253599151743,0.78434785120513,0
94,53.85323874908712,1.1455376536923723,0.7225271107977836,0.4230105428945886,0.05045577167038292,0.7839202269376357,0
95,40.17633584832558,0.6432392342003368,0.7066695354782943,-0.06343030127795746,0.05336334146274219,0.7823970943368452,1
96,42.61828912499845,0.3077833302199906,0.6268922944266335,-0.3191089642066429,0.05485598336710811,0.7833677198916223,1
97,47.281471443626764,0.17307818231256533,0.5361294720038199,-0.36305128969125455,0.05422301002325427,0.7839137899967746,1
98,48.26925295427779,0.09428550879738395,0.4477606793625327,-0.35347517056514877,0.05421819330705561,0.7842265842689228,0
99,43.03492876153748,-0.14162653465518815,0.32988323655898855,-0.4715097712141767,0.053047450678992726,0.7824908972069861,1
100,49.790209572599764,-0.12541373069689143,0.23882384310781254,-0.364237573804704,0.04654912721385096,0.7832028581165205,1
101,50.34821317130278,-0.09373231755944289,0.17231261097436146,-0.26604492853380435,0.04034633752954337,0.7836567820080705,0
102,43.304316587799356,-0.30636104153973065,0.07657788047154303,-0.38293892201127366,0.041913502743369864,0.7826858619843401,0
103,39.88745307225945,-0.6050717393413834,-0.05975204349104225,-0.5453196958503411,0.04781382638402581,0.7815400225661658,1
104,43.07428195407456,-0.7428642035524717,-0.19637447550332815,-0.5464897280491436,0.05071682074791254,0.7820336879446684,0
105,40.669440429694745,-0.9348911860138287,-0.34407781760542827,-0.5908133684084005,0.05544252240887803,0.7816729661636062,1
106,45.05517762872574,-0.9518366430870628,-0.4656295827017552,-0.48620706038530764,0.057264138113745776,0.7820929568071024,1
107,48.415042018698834,-0.8537530365993007,-0.5432542734812643,-0.31049876311803637,0.05423920723736916,0.7825931074881555,0
108,46.75342305753997,-0.8214225410706604,-0.5988879269991435,-0.22253461407151687,0.05281566127338593,0.7815254732205815,1
109,51.95060474390451,-0.6279850013706891,-0.6047073418734527,-0.02327765949723648,0.04960770214458577,0.7819337984872388,0
110,51.868412275812226,-0.4716680115620875,-0.5780994758111796,0.10643146424909211,0.046070232429021814,0.7809382354959911,0
111,51.085050397254086,-0.36536076300490095,-0.5355517332499239,0.17019097024502294,0.04017780995909245,0.7801068867705593,0
112,49.883080327709514,-0.30981678464195284,-0.4904047435283297,0.18058795888637685,0.032291978462941975,0.7791144968434892,1
113,50.07284379170285,-0.2579824222816569,-0.44392027927899513,0.18593785699733822,0.024081892242544,0.7805684141943895,1
114,52.185061225863095,-0.1625796321445705,-0.3876521498521102,0.22507251770753972,0.0191249279404289,0.7815216290036252,0
115,49.74435792008357,-0.14182155289563525,-0.3384860304608152,0.19666447756517996,0.018381084746430063,0.7808324335533545,1
116,55.10659564246133,0.008479751962113369,-0.2690928739762295,0.27757262593834287,0.020051168833062898,0.7812064075120205,0
117,48.5825118800489,-0.028617285565360362,-0.22099775629405566,0.1923804707286953,0.019780080595936375,0.780556026616322,0
118,44.78562829839798,-0.16026177610001469,-0.20885056025524745,0.04858878415523277,0.019590570269251407,0.7797387387834114,1
119,44.9651636483181,-0.25758709744695807,-0.21859786769358958,-0.03898922975336849,0.019671975703227124,0.7803534394993641,0
120,36.85945369783224,-0.5813879948277645,-0.29115589312042456,-0.29023210170733993,0.02441821127132157,0.7797467560768121,1
121,47.28811256730655,-0.5731819971078949,-0.3475611139179186,-0.22562088318997625,0.02267937236185128,0.7804442460941695,0
122,42.663782743870314,-0.7157763635996162,-0.42120416385425813,-0.29457219974535803,0.02460306017104638,0.7799334467064594,1
123,45.29330804974728,-0.7483414500120489,-0.48663162108581626,-0.2617098289262326,0.023415026925944236,0.7804262044972573,0
124,44.21373296074279,-0.8004270140104381,-0.5493906996707406,-0.25103631433969753,0.02421421529548081,0.780153461226874,0
125,43.478169629336804,-0.8552470198324045,-0.6105619637030734,-0.2446850561293311,0.023933179305363816,0.7793874867584886,1
126,44.43928479807666,-0.8661145797232166,-0.661672486907102,-0.20444209281611458,0.024983262326571033,0.7798066649256026,0
127,39.71231858528558,-1.0099439832879398,-0.7313267861832695,-0.27861719710467026,0.02917084270299545,0.7791793455701774,0
128,39.587735409927646,-1.1151101087780262,-0.8080834507022209,-0.3070266580758053,0.03280260130085809,0.7789347788947513,0
129,38.80120538990825,-1.2087290377658064,-0.888212568114938,-0.32051646965086844,0.03476540238542198,0.7785047639477437,0
130,38.14821980945288,-1.287447810759204,-0.9680596166437911,-0.31938819411541286,0.0361796766784228,0.7779517190122736,0
131,34.43023323367171,-1.4485243672547767,-1.0641525667659884,-0.3843718004887884,0.03979794098439772,0.777410085286097,1
132,40.894192491078165,-1.4393561494980531,-1.1391932833124012,-0.3001628661856519,0.040007544602508445,0.7778440040961446,0
133,32.472328832236265,-1.706140524195689,-1.2525827314890587,-0.4535577927066303,0.04665554665263615,0.774950561833114,0
134,30.106012419789597,-1.9986224072299592,-1.4017906666372388,-0.5968317405927204,0.05306412264832675,0.7734078282396037,0
135,23.27978982344453,-2.589499980465007,-1.6393325294027925,-0.9501674510622145,0.07214628726952423,0.7696386627143428,0
136,22.772189008091257,-3.0580279939063075,-1.9230716223034956,-1.134956371602812,0.08289078735460159,0.7684240572726379,0
137,22.122839056921414,-3.4341336683237387,-2.2252840315075444,-1.2088496368161943,0.09359158130894205,0.7665040552147082,1
138,39.17200828594449,-3.289212089382545,-2.4380696430825446,-0.8511424463000004,0.09347283433753606,0.7674582802459006,0
139,35.67068793307458,-3.304909290048272,-2.61143757247569,-0.693471717572582,0.09482907338223126,0.7664786873592019,1
140,39.43634080656424,-3.1718525750138724,-2.7235205729833263,-0.44833200203054613,0.09643654252415361,0.7672236921990571,1
141,40.709909101417466,-2.994764236168976,-2.777769305620456,-0.2169949305485197,0.09287750276273422,0.7676951482777241,1
142,48.31756924900395,-2.583372925265394,-2.738890029549444,0.15551710428404997,0.08986736055197206,0.7684576417791757,1
143,52.20512375784489,-2.0912187879453086,-2.6093557812286168,0.5181369932833082,0.08555022994174104,0.7696414037474284,0
144,51.799818039436005,-1.6953576400396742,-2.426556152990828,0.731198512951154,0.0814682558608255,0.768257834922007,0
145,50.80043316917708,-1.3977985339593033,-2.2208046291845234,0.8230060952252201,0.07726305799797073,0.7672090493542065,0
146,47.72639307814651,-1.2476562310876034,-2.0261749495651395,0.7785187184775362,0.07151674450534487,0.7664096972598434,0
147,42.86096752757082,-1.2881127603923233,-1.8785625117305762,0.590449751338253,0.06840803653709014,0.7644735585182125,1
148,48.41897329642021,-1.136013314572665,-1.730052672298994,0.594039357726329,0.06479725902180493,0.765222900326904,1
149,57.28391131202284,-0.6688583263712644,-1.517813803113448,0.8489554767421836,0.06639665133303363,0.7660288914065194,1
150,58.43779037146597,-0.24497497861921147,-1.2632460382146007,1.0182710595953892,0.06949881541163198,0.7671796067576908,0
151,57.74452878616597,0.0691783562706405,-0.9967611593175525,1.065939515588193,0.07347272223576909,0.7662445592857597,0
152,52.57745957349043,0.15497736957422603,-0.7664134535391968,0.9213908231134228,0.0728290821605429,0.7655597427177896,1
153,54.86110336782906,0.3041933786344089,-0.5522920871044756,0.8564854657388845,0.07596203119864627,0.766309619191825,0
154,47.925654072652975,0.18390172329827692,-0.4050533250239251,0.588955048322202,0.07601902412791843,0.7657420942291921,0
155,44.93963418164284,-0.02651369582008556,-0.3293453991831572,0.30283170336307164,0.06972952982137003,0.7649269740746716,0
156,33.72138790750294,-0.7566509763732938,-0.4148065146211845,-0.3418444617521093,0.07150206581808613,0.763399793063125,1
157,39.376128177655445,-1.1238337349109315,-0.5566119586791339,-0.5672217762317976,0.06667528516444325,0.7650959095160784,1
158,41.66391427753963,-1.3149446285242448,-0.7082784926481561,-0.6066661358760886,0.06857331568529133,0.7657668957155803,1
159,43.94212081571339,-1.3659295778961678,-0.8398087096977584,-0.5261208681984093,0.06670954941143972,0.7664763681475184,0
160,42.810387025920605,-1.442958474664465,-0.9604386626910998,-0.48251981197336524,0.06738825690238105,0.7651671779883604,1
161,44.96145392854398,-1.4126767445013684,-1.0508862790531535,-0.3617904654482149,0.0674820368169656,0.7660740176989123,0
162,40.65823635238932,-1.5666990158033514,-1.154048826403193,-0.4126501894001584,0.07174042815127477,0.7654397106167188,1
163,45.74416318612182,-1.4932213193501411,-1.2218833249925827,-0.27133799435755845,0.0717881852765317,0.7657877455145912,0
164,43.963167853148,-1.4960154737600533,-1.2767097547460768,-0.21930571901397644,0.07241608213407758,0.765098398531027,0
165,41.72663593240379,-1.5800733956052682,-1.337382482917915,-0.2426909126873531,0.07422537396649123,0.764679405213037,0
166,34.32567616511408,-2.017211956645042,-1.4733483776633405,-0.5438635789817015,0.08509017355813013,0.7630388520424041,1
167,42.65331295564847,-2.0407568468431236,-1.5868300714992971,-0.4539267753438265,0.08802576289894601,0.7655157373418869,0
168,41.85226367411738,-2.077428691336081,-1.684949795466654,-0.3924788958694272,0.09043678440753812,0.7636889760837967,1
169,42.256525953006765,-2.068126818031942,-1.7615851999797116,-0.30654161805223046,0.08605034421115945,0.7642181405543859,1
170,45.34814787836449,-1.9287806002803336,-1.795024280039836,-0.13375632024049766,0.07690912871976907,0.7653196704553663,0
171,42.05002218888333,-1.9452041550302965,-1.825060255037928,-0.12014389999236852,0.06718077770303793,0.7647320603457675,0
172,40.5396523806917,-2.0061034739364914,-1.8612688988176407,-0.14483457511885067,0.06089317498583883,0.7637831115748902,1
173,45.95594196709894,-1.849074695599029,-1.8588300581739183,0.009755362574889404,0.045576500917617675,0.7644607351475882,0
174,45.17841536992256,-1.7368832060683417,-1.834440687752803,0.09755748168446132,0.03634696027315914,0.7636828448962831,0
175,41.25122949452818,-1.7959139968229465,-1.8267353495668317,0.0308213527438852,0.03112964758747471,0.7628017104983594,0
176,40.489534787624585,-1.8552012089885466,-1.8324285214511746,-0.02277268753737194,0.03275785117292053,0.7621398818534243,1
177,43.73924630730373,-1.7831874725488888,-1.8225803116707175,0.03939283912182878,0.033416823393261345,0.7631045229178123,1
178,45.47394607988281,-1.653795656562579,-1.7888233806490899,0.13502772408651076,0.03257452132475493,0.7637201355202865,1
179,50.001742555143004,-1.3899838844185979,-1.7090554814029915,0.3190715969843936,0.030033391967700204,0.7644777751201773,0
180,46.405191926972996,-1.2918979218056847,-1.6256239694835302,0.3337260476778454,0.0280163983559912,0.7636355611351903,0
181,38.99013289396394,-1.5058545274873723,-1.6016700810842985,0.09581555359692628,0.028614735914750396,0.7618752203586943,1
182,44.04349679422929,-1.4959817310555081,-1.5805324110785404,0.08455068002303223,0.028733815754324273,0.7623613724800702,0
183,43.124871971370524,-1.5094890075711191,-1.566323730377056,0.05683472280593693,0.024507328196255333,0.7617117105614875,1
184,44.55195345253627,-1.4589948338148133,-1.5448579510646074,0.08586311724979412,0.020885176186733592,0.7622887858830756,0
185,41.761568705518634,-1.5112971782073146,-1.5381457964931489,0.02684861828583429,0.020864350955210657,0.7604345293924968,0
186,38.5495934072377,-1.6690691326093656,-1.5643304637163922,-0.10473866889297345,0.02399170757334821,0.7589131813380458,0
187,37.895667712528045,-1.8015791352590895,-1.6117801980249316,-0.18979893723415797,0.02877406339348898,0.7578545880196319,1
188,41.2966998468276,-1.7963196885007164,-1.6486880961200885,-0.14763159238062795,0.030602214431177492,0.7581065303900458,0
189,38.82153304931257,-1.867454655416168,-1.6924414079793044,-0.17501324743686353,0.03387256728196301,0.7568536402229439,1
190,40.548365184935534,-1.8588287217412471,-1.725718870731693,-0.13310985100955408,0.033253976238199416,0.7574129050090248,1
191,48.71785723680346,-1.6051322925459317,-1.7016015550945407,0.09646926254860899,0.032619039653195084,0.7581897468863737,1
192,53.77025238655152,-1.2213515312955678,-1.6055515503347462,0.38420001903917833,0.03409284759228499,0.7590595743213123,0
193,53.74296944440242,-0.9075477835203856,-1.4659507969718741,0.5584030134514886,0.033234355033517966,0.7586428308965842,1
194,54.635357611484345,-0.6226297727735073,-1.2972865921322008,0.6746568193586935,0.033521024820890706,0.7593583044768265,1
195,54.9215249973268,-0.38353298631591315,-1.1145358709689432,0.7310028846530301,0.03557677128771852,0.7628407749216601,1
196,57.419722313241095,-0.11605222215348476,-0.9148391412058515,0.7987869190523668,0.03887529757351143,0.7631765904326738,1
197,58.155780425773344,0.1171711938959561,-0.70843707418549,0.825608268081446,0.04206133256833809,0.7644665347888532,1
198,62.47225189198872,0.4365665062550761,-0.4794363580973767,0.9160028643524528,0.0480364208991231,0.7652979474591854,1
199,67.39279871598994,0.8692942694278827,-0.20969023259232483,1.0789845020202076,0.05759308936918358,0.7665062282666193,0
200,62.825111827126726,1.1018952887861815,0.05262687168337643,1.049268417102805,0.06388063792166061,0.7642977358348808,1
201,65.72011803917547,1.3832562550778675,0.3187527483622747,1.0645035067155928,0.07043565497238626,0.7647460739513035,0
202,58.22154443862446,1.4164221830264978,0.5382866352951193,0.8781355477313785,0.07315533994989935,0.7640067032482651,0
203,55.52425108415082,1.358459053265051,0.7023211188891056,0.6561379343759453,0.0739594941564196,0.763707809737711,0
204,50.19185900629341,1.1531778655230482,0.7924924682158941,0.3606853973071541,0.07355904984487138,0.763325935628403,0
205,42.412491453784604,0.7231350219585693,0.7786209789644292,-0.0554859570058599,0.0723913323864946,0.7629572755446995,1
206,46.05880944824492,0.481669716921715,0.7192307265558864,-0.23756100963417137,0.06790404645114005,0.763507143117175,1
207,51.38795696149066,0.4537220310162411,0.6661289874479573,-0.21240695643171625,0.061820223368084924,0.7647415521333432,0
208,49.44961992283899,0.3652305730443004,0.605949304567226,-0.24071873152292556,0.056901776250841855,0.7641229996775047,1
209,55.5675272187795,0.4999426151116495,0.5847479666761106,-0.08480535156446112,0.04859045897631097,0.7648593552978841,0
210,52.899468841513766,0.5192190855050285,0.5716421904418942,-0.05242310493686575,0.03852634569430114,0.7640994636553229,0
211,52.899468841513766,0.5284047066334097,0.5629946936801973,-0.03458998704678762,0.034337403609732954,0.7640994636553229,0
212,52.1235434815663,0.5080412507463734,0.5520040050934325,-0.043962754347059096,0.033215500854830875,0.7634488275173746,1
213,52.64988088187297,0.5014540274651154,0.5418940095677691,-0.04043998210265376,0.03193171872919896,0.7640605513026678,1
214,57.4251608124968,0.6341682653219323,0.5603488607186018,0.07381940460333047,0.031762959639262636,0.7644788541232034,1
215,58.08275209434485,0.7516604087672931,0.5986111703283401,0.15304923843895302,0.031597191938097575,0.7654270027767969,0
216,48.75630304414268,0.5966282088024855,0.5982145780231691,-0.00158636922068367,0.03178564062310538,0.7649980136349569,0
217,44.02092418187607,0.31998898422853017,0.5425694592642414,-0.2225804750357112,0.034508317605213695,0.7645920494934473,0
218,40.76571354862219,-0.013674100371645181,0.43132074733706405,-0.44499484770870923,0.03926582483125837,0.7629982975417173,0
219,36.0724025606249,-0.46000644186369755,0.2530553094969117,-0.7130617513606092,0.04511737669572369,0.7600672384819558,0
220,35.078824743818494,-0.8467339864305359,0.033097450311422166,-0.8798314367419581,0.0516748963472421,0.7595047345373883,1
221,40.0759799727468,-1.0212158633821673,-0.17776521242729573,-0.8434506509548716,0.05001085127706762,0.760291170836565,1
222,44.00137012357426,-1.0457675804996143,-0.35136568604175944,-0.6944018944578548,0.049080777821753026,0.7611943393575381,0
223,41.82365551929504,-1.127273711226735,-0.5065472910787545,-0.6207264201479805,0.04973760837642006,0.7608092927214045,0
224,37.93231791156125,-1.3210773895884813,-0.6694533107806999,-0.6516240788077814,0.054281316317386245,0.7602550935536138,0
225,36.502029478824674,-1.513703321187677,-0.8383033128620954,-0.6754000083255816,0.05924467602176107,0.758197212319163,0
226,34.126431169193154,-1.7430973892928705,-1.0192621281482503,-0.7238352611446202,0.06635597974316575,0.7570587625671313,1
227,35.59351073233912,-1.8718466177028859,-1.1897790260591774,-0.6820675916437084,0.07057471002557086,0.7605590838488799,1
228,42.741714563217805,-1.7894496129788422,-1.3097131434431104,-0.4797364695357318,0.07161099593717052,0.7611654830121686,1
229,46.402375284037674,-1.6119653544287758,-1.3701635856402434,-0.24180176878853232,0.06822594431864591,0.7620782712105184,1
230,46.43416858962027,-1.4537430395598676,-1.3868794764241683,-0.0668635631356993,0.06566024160457014,0.7628724883681698,0
231,35.0405134980233,-1.7192527012489336,-1.4533541213891215,-0.26589857985981213,0.06860982987007047,0.7607249622941638,0
232,30.3731293553792,-2.143805824210631,-1.5914444619534234,-0.5523613622572074,0.07652960586746117,0.7599956046102426,0
233,29.682666675827267,-2.4902926775366723,-1.7712141050700732,-0.7190785724665991,0.08201036729753974,0.7586287538834998,1
234,40.89641662826982,-2.436625195925899,-1.9042963232412382,-0.5323288726846607,0.07418259704342241,0.759430870654441,0
235,40.173097181796706,-2.397921326334199,-2.0030213238598304,-0.3949000024743685,0.06256596662984064,0.7589342004029695,0
236,38.12492418983023,-2.4280203307698685,-2.088021125241838,-0.3399992055280303,0.05761663749726358,0.7574342255284793,0
237,37.2692049863717,-2.460627581187964,-2.162542416431063,-0.29808516475690094,0.0555782619866868,0.7529324325317407,0
238,36.70979641675552,-2.481267135433427,-2.226287360231536,-0.2549797752018912,0.05515786346630439,0.7519132045538061,0
239,34.55271810804392,-2.5585059071595424,-2.2927310696171372,-0.26577483754240516,0.058570030833457264,0.750909153548714,0
240,32.53091192956211,-2.6776131396268283,-2.3697074836190755,-0.3079056560077529,0.0633610536969484,0.7503704779458732,0
241,25.804835572420075,-3.1033796250112573,-2.5164419118975117,-0.5869377131137457,0.07576805081805939,0.7466276851245544,0
242,23.245324708131307,-3.581078385640012,-2.7293692066460116,-0.8517091789940006,0.0880174048875007,0.7442079106814533,0
243,19.14599749095726,-4.2743058660685165,-3.0383565385305125,-1.235949327538004,0.10995410307707613,0.7397650861673222,1
244,24.189928129194968,-4.642682885024442,-3.3592218078292984,-1.2834610771951436,0.12268633898592239,0.7423560889332604,1
245,35.53749382344552,-4.548132881242964,-3.5970040225120314,-0.9511288587309323,0.12495419769428635,0.7436282824000162,1
246,46.21749584918084,-4.015387061970159,-3.680680630403657,-0.33470643156650226,0.12296559808554304,0.7465829613088879,1
247,49.186263820093146,-3.4190148438851793,-3.6283474730999616,0.20933262921478235,0.12000298907036878,0.7490294657950805,0
248,47.0108355343575,-3.0165122246571627,-3.505980423411402,0.4894681987542393,0.11359040133802327,0.7470019997644547,1
249,51.70039178146945,-2.455388950622364,-3.2958621288535945,0.8404731782312305,0.10441978688635119,0.7480019437874112,0
250,47.59237589145076,-2.179233804861269,-3.0725364640551294,0.8933026591938602,0.09267620536940009,0.7473362069806193,0
251,45.03909551758209,-2.0648759692380736,-2.8710043650917183,0.8061283958536447,0.08949999233313694,0.7465687795121431,1
252,47.75390022105664,-1.8376739502255077,-2.664338282118476,0.8266643318929683,0.0889897388640458,0.7476299510459549,1
253,55.905996316411155,-1.2422572806262906,-2.379922081820039,1.1376648011937482,0.09316920705746587,0.7497763524420059,0
254,54.7400213623999,-0.8118623710470274,-2.0663101396654366,1.2544477686184092,0.09296454602782883,0.7488522938206141,0
255,53.01991468870278,-0.5379989818206923,-1.7606479080964879,1.2226489262757956,0.09215987983988316,0.7474549601836811,0
256,49.43512287871494,-0.4728581614090217,-1.5030899587589945,1.0302317973499728,0.09092554951017438,0.7470036838259505,1
257,53.14426600946498,-0.24731639998799437,-1.2519352470047944,1.0046188470168,0.09202999597235846,0.7478607475363483,1
258,59.847231290215376,0.2895874461396488,-0.9436307083759057,1.2332181545155545,0.10075527994326774,0.7490116891127558,0
259,55.53145997088904,0.5266535655146072,-0.6495738535978031,1.1762274191124102,0.10512927403505191,0.7483668166134816,1
260,58.33748874826923,0.8627406554460322,-0.347110951789036,1.2098516072350682,0.11223525926820178,0.7491385165685415,0
261,55.49011047797865,0.9981622711425189,-0.078056307202725,1.0762185783452438,0.11328967242542438,0.7487289478691141,1
262,59.48982772102017,1.3146531407492148,0.20048558238766295,1.1141675583615518,0.11338801029646688,0.7503620597878025,0
263,57.799707536511825,1.4806257235950397,0.4565136106291383,1.0241121129659014,0.09675911893845561,0.7492971364615962,1
264,59.239793394233246,1.6711669127348614,0.699444271050283,0.9717226416845784,0.07971312976066036,0.749985396919205,0
265,54.49145045035498,1.6179308995228894,0.8831415967448042,0.7347893027780852,0.06715818004787774,0.7488684030993581,0
266,54.20663348042355,1.5466157222258516,1.0158364218410136,0.530779300384838,0.06433805459886187,0.7482810482320089,1
267,58.159888548823226,1.6605811448876011,1.1447853664503311,0.51579577843727,0.06588733294095117,0.7485517458029299,1
268,61.070658900946384,1.8817155228148295,1.2921713977232308,0.5895441250915987,0.06731180855186021,0.749552375487172,1
269,63.77061556535906,2.1834964112440503,1.4704364004273947,0.7130600108166556,0.07457519247947982,0.7513177405058462,0
270,59.03307087642179,2.233911678119057,1.623131455965727,0.6107802221533298,0.07231824910117478,0.7494891748193887,0
